Valor da produção - total
Sigla;Código;Município;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
RS;4301057;Arroio do Sal;205,8202555416;292,9557389729;151,543041255;108,4484918787;276,4736741165;86,194628412353;250,311433390495;256,668822571752;95,2741102611761;90,5921974435877;99,3278449179979;91,7789404993065;89,2880519877581;94,9115087304342;148,350723824344;109,320472977643;91,607323558452;102,519235719636;88,4281739630992;99,7494712691033;109;96,936267218;1142,6374563828;898,9872605056;537,0312687781;540,4041628918;678,1566101387;1229,3437350066;958,6336205667;936,6358166671;974,158014782649;313,227691084497;1388,76635221605;
RS;4301073;Arroio do Padre;;;;;;;;;;;;8750,28762260434;8981,99808081107;14035,2474927865;13538,5488690112;14034,7349321429;14046,9053344703;12969,3161533223;13136,2379479393;11823,5650455388;11811;9280,0319816689;14041,7827536617;13739,3893707365;18672,1641144373;12988,216295695;14439,8510383319;19349,4665229692;8982,578561926;15409,2605111544;13276,728869944;17741,4778351079;19176,1545847788;
RS;4301107;Arroio dos Ratos;5366,7288994082;9789,7163975426;4436,2539898716;3939,1951252397;27645,5616661844;29561,3097603006;2031,59744775076;10261,3493487107;11203,7203715237;13078,652504619;11700,368641136;9966,35858422015;12511,725753008;10798,2655108222;12557,2706437148;12315,8143372971;9226,7435154682;10181,0460756636;9601,43804662493;9472,94707041474;6789;9297,5728300226;8295,2400370182;8320,8033253349;10582,0241079963;8411,925713237;13221,8335533307;10173,1406642536;9838,7314961157;9591,6676822577;4963,13983154432;18895,8922614148;18688,1515476998;
RS;4301206;Arroio do Tigre;82224,7845798129;67620,9613806716;89403,9002400525;78510,8400597724;156654,759750453;107067,519628688;75369,936833103;55724,1522688671;66560,55340922;63562,3465326562;63204,1136821388;93270,3482824202;96113,8386003541;102744,205871977;99866,3075744606;77033,5343400615;97181,8986302884;115027,848147008;130771,306948166;123630,795770987;103797;97148,6038033244;91492,2469285518;125862,989854472;106475,301199022;96044,4956964884;79884,8186451955;98979,6103377451;93314,2281835339;81455,8513795292;56560,7964151783;108399,654672409;78553,0104592939;
RS;4301305;Arroio Grande;53582,6120739557;156765,561597484;163893,268126201;112950,065941369;267020,341505142;149761,442973895;115565,296078716;117357,091011044;132371,788816116;152347,468037764;102251,243990016;146792,071788595;117229,513022565;195679,224060955;212073,540987059;143077,484291318;126358,831183655;160636,251346478;170634,960476452;201848,476279947;163268;159496,164472845;173863,920627413;225057,880629821;222066,1180413;232156,393952562;196360,912568968;262219,202252388;199977,883376499;175877,956353075;206045,502097446;459037,748724421;357528,653267627;
RS;4301404;Arvorezinha;36648,0894205513;26413,4282404051;34872,9569599659;14895,4497481703;45705,2734155773;25679,1036966082;24818,6696804738;29154,8764670713;26978,0230596309;27118,0591031792;29658,3915121058;38964,3320119783;40721,0509437786;30241,8038870552;40294,2200387476;35723,3413999968;48394,2630027981;53588,4498811034;56755,7618124476;55053,0342734782;35361;56729,8731836024;48531,3022642089;63546,4658585378;67792,8208800878;67289,2335771319;62866,8305969445;63216,0490672307;44230,6642403203;34725,7588562037;48683,625945698;57218,4366721179;50011,4971488278;
RS;4301503;Augusto Pestana;46738,6569233067;24332,9815608127;40841,7286871796;46943,0488247258;58440,1481209263;46593,3683345815;37124,6782894856;38521,9376024004;33912,4333010727;31182,7879621612;21601,5488186437;44650,4545529126;37924,6251453535;74095,9162630806;46058,2637873393;15017,1807616656;25734,9220873104;42526,497779997;51356,9890862794;41977,1796701587;38837;50199,1383807447;19712,2066577169;58056,2790578747;45351,8480401188;46924,6376163809;56983,552390746;49319,3859403015;59603,3528007949;52481,3847965133;38261,2961559053;109464,90890647;34635,3168739206;
RS;4301552;Áurea;38096,2747862575;13588,90306903;31537,7139615196;11459,8663436079;29193,2004215401;29833,6847860836;11674,4088294102;13195,4792572677;14036,1939198289;11021,2560205712;11070,539806315;15654,5670101658;18803,6837994645;34083,2223193554;24734,3925576297;9781,30547694697;17426,9461404726;26852,4457410838;25672,0951358134;21506,8533923254;20031;23524,1240474438;15505,1455439843;18013,1588959013;28868,3814180779;22348,5924623322;28238,3397447178;23839,1106164206;23437,6257763847;20622,2821710447;18447,2598714827;39092,3096306708;36104,9154472563;
RS;4301602;Bagé;44508,2734556977;104146,081543213;102369,238190712;138184,227504634;90136,4607225611;72124,2172703205;77541,2429878625;60076,7151442681;79618,2564669071;91257,3348932393;56935,1721972006;59401,8333531648;59070,6955001564;87383,5274853413;105661,257723849;65764,8950597082;41096,6619481491;32272,0428688799;54674,2091385004;58645,0994725492;61280;53422,0384651066;61129,3933813631;106310,414720448;84327,9251241267;108316,74505556;92490,0308467444;92602,1984879496;107941,442951106;85270,3808092549;93772,9993243945;194259,052576255;173162,825693668;
RS;4301636;Balneário Pinhal;;;;;;;;1823,69952879929;2603,30068848781;1590,13146565455;1228,05335534979;1239,01569674064;1255,73196518953;1864,92789084362;1919,28748947745;1242,80116648267;1252,86486631412;1003,675974391;1513,75071481569;1162,29818696173;788;338,8153339905;308,7515881394;1854,4595612731;2042,6367901737;1236,4831290532;1136,8163193344;1746,4146439567;1939,5201901753;2071,0495622284;1958,34257467953;3167,75426482771;3579,83549490737;
RS;4301651;Barão;17565,9641358126;19738,1708394836;10740,6269632006;12796,4026518586;35957,5620270373;21241,8042259403;4389,1818785217;10980,0220519116;8801,26780737026;6737,19868356786;5413,36754803089;7653,11210663535;7572,38670687667;8045,83175763961;6533,61312843048;4886,33745664542;5252,60227285889;4153,92755101042;5040,40591589665;5713,90993030624;4100;4251,3477194176;4010,3495755829;5165,5967101443;5230,1534280721;4960,3341499954;5963,8449877585;4632,8329605452;5014,526385408;4405,0538708277;4083,44242599574;6520,3642161971;5661,26518873953;
RS;4301701;Barão de Cotegipe;31641,6283089629;12694,3817762598;25279,0200133389;17112,0528010202;40619,4918564511;37015,4212254009;18418,2645406401;16494,3490715847;30328,06677449;30179,1217746941;27351,2765687832;22567,1899377727;22884,3377498837;44000,6424245916;27913,1158795742;14592,8447152393;24837,7091830468;40565,9756055561;31259,3594959556;15927,3884015557;27119;34157,5709599848;22538,0106666155;37533,9114720311;40508,2390967167;35688,6200975748;39943,3608987579;38434,5843682267;27721,9040708662;31740,5482419553;33586,2875681699;55140,6774276811;29474,0935637034;
RS;4301750;Barão do Triunfo;;;;15849,9746354322;30113,4873578267;23820,7475080379;20123,8750053707;16572,700606896;22237,4923301491;23189,2185403626;21915,3345105437;27166,5663877947;44193,7862423663;62005,5221421738;79784,8736567799;44861,6698845621;34341,9690022361;37448,6314379331;40982,9680460822;44231,3008741638;27256;38288,902348561;38666,6462597787;40114,7209172349;36698,8579539009;35946,4779214928;37807,3896112584;43349,5116353115;36161,6277969551;52997,1806451638;26690,6630940828;36959,4671261029;51371,0263146814;
RS;4301800;Barracão;17775,3908095061;9537,6905069294;24153,2360433913;19546,5235363499;29838,8691874864;20266,0810323124;16441,9684560803;25583,1271677044;27577,992456681;23067,6342753725;30739,7105510995;42270,4597549647;37217,9197125993;63352,5995204707;38552,6443538514;23665,0055451076;30175,1829468495;41084,9001320382;55413,0498025342;44955,5687742482;60735;55136,4255910477;55048,441049865;55111,8968887319;53826,3194902869;59912,8539120759;81392,1152828845;62682,4563659237;77152,7311399173;68383,4045225549;54448,36167348;119233,785048534;82743,3871988288;
RS;4301859;Barra do Guarita;;;;6470,6608360055;9747,5343586058;6319,79015519372;4086,47968000296;5354,92217197065;5270,97577580074;3049,14264553549;8181,00249960965;7177,53032404804;8410,17459893202;11282,8137396039;9378,54732177024;6513,19870582586;6607,85179491481;7534,53099060483;5093,92823171643;4444,2726383919;5043;5593,6842197505;2932,7124535453;5545,8762769777;5813,6585566482;4187,4464703265;4820,6848273563;4307,2924592891;4291,3055415473;5539,4676163891;6491,39639211341;7506,26121108601;3708,39312317752;
RS;4301875;Barra do Quaraí;;;;;;;;79905,0571322058;81881,6603295983;102505,071407419;56054,7662990638;80419,210727506;102080,940117238;122121,13968068;130843,793093031;83437,4125729097;102163,720432041;67060,2368564096;114580,806412686;100891,169021781;102426;59704,4317833773;75714,2710338295;89967,9401139825;94985,9303044913;108644,553672136;94359,5608093999;109353,460183224;81617,3754424223;76809,7556578615;86689,5090576408;185048,944759418;108894,330565542;
RS;4301909;Barra do Ribeiro;41578,7872012617;44035,3284495374;25626,8369425768;34348,2375438684;30526,4065026288;21683,1207234115;32718,0328225878;19820,2366566986;24881,992633885;28555,6142362972;27870,4903035819;26991,3520468415;42474,5163051552;62138,7312772341;64489,2959024741;30189,7116691416;35270,1667365269;45803,316314295;63154,0056101197;59327,0822706826;55596;44258,3300040993;51856,5825264964;52303,556154586;57492,5906521372;55087,6208028035;62372,6453777695;60005,314085857;53542,3522064971;55077,7819823673;66778,9013123811;117634,503275575;112525,761095207;
RS;4301925;Barra do Rio Azul;;;;8555,4803255663;18511,6893021835;16870,0126728657;8030,34005493459;7419,07986086347;11582,2418366154;6944,60713560976;6831,04678913322;5946,85816735279;4561,28963452356;9159,79314958103;7833,22728193332;4988,46579324295;5980,07219523483;11479,6230614456;12103,0245468968;5862,44990382654;6941;8191,5761811926;5201,7372827245;7259,5210195698;7396,7205110407;6901,8115423135;8490,5968850292;8596,8392897503;10264,465547522;7407,6824276777;9674,03289653061;10450,4147843646;13906,5817015714;
RS;4301958;Barra Funda;;;;7849,0436878678;13015,2189614123;7316,20005964052;6380,03095339494;7748,6966645872;8167,82372293109;7502,46435144659;9210,40016512344;11144,8836156317;11425,0711628591;17418,7595233171;12068,9495111263;6331,95686904714;11865,8427338654;11141,6892844439;13731,9645935855;11300,9645547594;12781;13759,4107296849;6449,5726486395;12308,1698294536;9452,635546871;11969,1292575514;12406,0155920226;11195,6560356802;12934,8194325459;10814,2948790588;10350,5608352908;15905,9915737901;13643,8769829324;
RS;4302006;Barros Cassal;25058,0912969029;20821,4419342661;29030,1008232621;18658,1600591484;33189,6413553561;21896,8834018741;23849,4405256013;21946,5352184246;18254,0045308507;28865,5349117621;28730,5791425309;39882,1214169714;48646,7903670324;66453,0421389982;69636,7569551709;42807,5957344032;56936,6459246237;50768,538064025;53261,6854123004;49655,720491113;42957;64011,1716554908;41260,6727606836;53589,9830574511;59759,4822578446;54219,4080233352;61084,2112569167;68053,2627184142;63586,630679289;57458,4214276092;45562,7318506684;66711,4297062376;51243,3286036572;
RS;4302055;Benjamin Constant do Sul;;;;;;;;5019,90181408752;5471,82390013511;3671,36800166118;4514,90204172718;3737,90594033539;3470,83555280072;7584,59512749347;5952,5727934518;2337,44432353512;4659,84900277478;6468,83720695133;7650,20057641286;3615,918333505;5704;7716,126870552;1862,7727395222;5291,2958138256;5129,8289053333;4996,6811304944;7160,2934131294;5409,9691195589;6017,0803001362;6274,3924203486;5479,77076137759;8982,30585968389;6511,29338636526;
RS;4302105;Bento Gonçalves;119491,193445194;65089,0649999642;59605,3746751706;55038,018739622;110437,965128203;90600,8978167924;48682,6631963886;80496,7463126607;55964,5273626054;75348,8682211061;104023,343041394;69019,8491404898;152657,872203836;139924,540581484;171731,416027076;148890,168913721;101099,458878935;93357,0536532845;114011,84092495;103054,214621584;90086;131077,220532165;88403,0205120439;64205,9883708911;63496,5707298633;73063,6029318894;57487,2533715226;81562,5816023075;61714,4549401614;47954,9671965913;53811,9399151767;78328,8627137188;56280,293871834;
RS;4302154;Boa Vista das Missões;;;;14849,4816204024;39894,1386868328;21283,1776475782;19116,8080756834;15778,3781454635;22353,3662480343;16873,9887764661;20118,4034979363;54723,1932727115;39662,8925404343;66218,2610384545;51570,4203694375;21845,3950409402;34717,8284621304;54761,7255787837;58290,4560421493;53146,9519855316;57602;58145,1426849851;26581,7156769282;57044,3217168453;51771,8798150852;49924,2921956813;55462,2993027081;40790,4695746854;61812,2507951612;52791,536548643;49158,5675563721;92411,5050157115;58641,6266292242;
RS;4302204;Boa Vista do Buricá;21263,1061682977;14080,1116354616;25101,3799716614;25166,1565939497;37981,2206321099;26565,1844766872;22594,9727605862;15021,8805631467;18385,328304454;12196,570582142;17614,8903157986;21401,1802164292;20802,2163673607;28155,4158091739;16147,0490962559;9999,94642290226;15099,0423888696;18140,8420440684;15765,8125947368;12913,2195958154;15667;18079,0754374276;8970,0461396275;17017,112833819;11647,2344817814;9959,7584488294;12588,7182147728;10238,0039972106;10981,8303521611;10319,8500568231;9208,06240516925;15351,8913214543;7757,74343437589;
RS;4302220;Boa Vista do Cadeado;;;;;;;;;;;;66583,5354472355;47288,4721293463;110806,6887715;100079,561739958;23804,5329908817;55225,7444405174;72098,8674415932;101583,028368715;66531,8131031086;75076;94664,2657549091;40824,4863065255;106009,69154835;101184,657985181;92276,7539821134;118517,541979363;102304,162110911;123543,102645142;109679,660823332;82302,6317137143;221675,578288288;87087,6891253894;
RS;4302238;Boa Vista do Incra;;;;;;;;;;;;71116,1635768945;63386,9179281603;99059,308173373;57872,2354918925;26054,2332505795;41092,6204485803;42942,9030707595;57714,5093827843;55897,6520791154;45834;62870,0933099534;42225,4145651744;76422,6683463994;66158,8589840117;70667,4453872906;91905,7630844079;73540,333535639;92662,4510181761;71782,1508063096;37460,2279725683;186188,888159759;73820,0259375619;
RS;4302253;Boa Vista do Sul;;;;;;;;10166,7871509211;8427,89629418457;6913,61506806327;6898,77031975913;12306,7215669525;16694,9659759238;14672,9862268875;9398,63648228812;7215,15121652441;7408,06870952834;3383,13477874798;4471,4404281604;4383,55556892375;3520;3819,2889283888;3884,6252446785;4257,0626822705;4302,1515927385;5403,3558368331;4973,5713970882;3268,2552955055;3398,845164184;3737,5533608094;3530,92701891154;4606,92113757511;4219,6139258973;
RS;4302303;Bom Jesus;23882,9567004539;40129,6297506204;23988,7431643186;27841,6779561943;102906,51094813;58695,0941636759;30002,4448301072;36600,9740987318;19021,3473648462;43593,9190119327;45298,0121846488;29734,290836764;54302,3335748527;68532,7697601265;27067,8258177834;31720,1982908286;29863,9874800553;103069,801985537;101658,657728026;135468,455850509;117983;105571,903823295;125317,223547175;161590,971166018;127076,499335237;129725,116569511;154658,404542133;90351,5632179872;134835,303076045;275712,546522754;164328,214154535;300501,123957766;161340,253437666;
RS;4302352;Bom Princípio;12795,3917945507;9967,4814132521;11623,2682156237;12795,1315191502;16796,029008532;9598,63381999962;6481,90188558874;9718,29215569043;10119,6554953087;9788,72533429924;11885,4796248468;11384,7603919367;13174,7370326618;19240,3944452661;19980,9881150913;14581,3372970311;23413,754168322;26979,0126987624;21138,9876915998;23791,3331310645;24069;18941,3466143952;19380,3628455339;15377,4555383304;15187,3623098939;12714,5852538247;11153,106981149;10189,0505383751;9526,6046056074;9675,3861805681;6376,88269265088;12094,9768643805;7460,21206727573;
RS;4302378;Bom Progresso;;;;13512,6998903071;17351,3479024646;8971,13692515769;7774,20742541874;11042,1629247447;10799,449146902;8367,85823755244;9641,57331010839;12506,9665280419;10934,9367498199;18576,013884153;17761,9085378855;7410,77732606335;10088,930090136;13878,0669094544;11794,6894666307;9546,6749404832;12671;12186,2735931187;8416,6880301367;13418,7770999544;12947,0271954997;10716,1871184609;13228,1773943984;10516,4267943376;11509,4594860222;15113,1554869291;15458,8217145411;22395,0797016077;9778,54896236827;
RS;4302402;Bom Retiro do Sul;6953,4178472186;8212,4172694137;4914,2708968555;5728,8208990977;11126,7627384768;6774,89779321094;3876,91661948999;1753,45332472702;1691,75920112413;1823,76397485117;2413,21514130318;2655,33161944584;2743,23291638984;5511,5279631182;8134,56468970152;7354,67866229851;6043,38902181199;9419,11299043863;4145,65241882266;3805,65917559296;3278;3228,4392996315;1500,139295281;2583,9917009932;1967,3933981196;2046,403581306;4592,9409330253;1544,4816262602;1812,4441390678;2754,2824074997;2494,49888184051;3026,31165618598;1654,05082259292;
RS;4302451;Boqueirão do Leão;28104,0835981243;25868,0650810987;26257,1523419549;16271,7759548797;64453,5441307644;34095,1472147903;42829,4504923387;39832,2994860561;27570,267528822;29518,7523354343;31313,1031103988;35516,3640882203;39590,7022005293;63485,808655531;63117,051707099;49430,1149132067;53524,2731220714;51158,364293675;50818,2753422674;48060,8131841907;44974;57811,8665662642;35404,655796722;42857,8254076981;39910,7180421697;31084,2120396364;35757,0601781731;45454,5103652382;41781,0830339485;42566,6423724538;30588,3505790149;45057,1731726644;52087,7673391842;
RS;4302501;Bossoroca;68897,0099166311;26005,434423266;64263,3895200185;69525,5471601204;85644,0515345699;36646,508215796;32336,7444763767;32110,620592266;38351,6918440529;20075,7077545382;21098,1372409911;49619,0326499432;33521,0144111488;86760,7747789346;27540,6937499735;15647,2119085631;18629,9658454387;52645,5260463981;57503,9107053196;42696,0264033263;55899;57291,1803309218;30136,207644538;77233,3480087492;80981,0695383491;77272,9947489324;98730,4673050552;87999,3495209411;110274,488976969;111050,059597688;69465,4876900942;190703,848261352;61806,5520529587;
RS;4302584;Bozano;;;;;;;;;;;;24041,9106407956;19656,6696578156;46265,197720616;24120,9005018144;8443,56811024687;17153,4713363201;28766,1381411837;25722,1268658189;25894,7458947825;24862;30903,2819890951;10388,0797494199;35439,9871626056;23946,5783613647;31429,85125042;33548,7691025017;29956,4572161525;40684,2468877534;37537,9137826696;32192,0700843911;84630,7611185485;31838,4360314545;
RS;4302600;Braga;19041,8957627543;10160,0594336882;17773,7379575479;17798,5703662942;21978,028911768;16045,9920252436;10460,6894372725;18447,7339002097;15313,3819925193;10263,1423682801;14980,4449744508;18032,4759231024;11824,0177781235;24951,7361109747;14385,3842508418;8148,69051866244;11562,7302662087;19567,2516571058;19170,2972923161;19168,1619844182;19555;19366,9429876094;13591,0567510317;21190,6413016177;21389,0407118406;17659,1461858676;19590,4156012093;16134,4481139473;19149,8338583704;24700,8900853736;22744,4260222818;39340,65110855;16187,512196465;
RS;4302659;Brochier;61157,4570752727;33158,9657975837;36964,7587570199;22457,7579346114;26058,8001647986;9078,01826438901;4397,91367270974;6916,54932403878;6375,64045963978;4567,75395531353;4659,37890706245;4791,27787106607;5974,7005000319;10112,2384652619;12453,7342010457;8964,27878416669;13860,9963543075;15353,8376359864;16773,4283664742;16718,8787714084;16201;11984,0922357783;11455,4536607714;8164,0772277069;6666,4169999277;6951,8743645103;6612,8199289857;6568,9422574895;6060,4149903757;4407,3013472924;4901,39742215669;5504,59155479641;4926,89586069463;
RS;4302709;Butiá;22619,7495344713;33454,2598874191;12153,7546858924;7726,0356257554;19833,518919377;20176,4386187636;4138,8704451312;12052,6275525535;7688,87819567221;11478,9850181809;8199,06210777656;7753,23458718005;9783,69080291392;15164,1949124222;16140,8678160966;14425,9871512208;14337,8933034207;17982,6333469702;23442,7743290595;24068,8968772046;16592;16745,047759999;12960,7245613954;19749,8749929666;22299,3382196319;17384,1435598275;26331,3811197628;19430,2397300478;17717,4466647807;26046,5666186175;10883,5508650473;48139,0348962707;50187,3502256254;
RS;4302808;Caçapava do Sul;38977,1667455621;28089,9080271858;30002,6787949222;47880,6157942606;40169,0021710375;30150,8810186411;19585,4143637749;21584,4970897445;25317,1635699428;25187,0148945133;14849,5128152407;24459,0876430652;26645,8344080914;32498,0336121383;35519,1811156515;18805,9982067066;15803,6104803559;26485,401563816;32240,2141097831;31053,5283328086;29586;25590,2513430044;17709,1700388184;47187,2844091774;42265,3936052735;45540,7091890768;55049,3152491998;68835,9061415468;63445,5001340498;66033,1060095865;55039,4001223189;133457,40315188;82012,4575397677;
RS;4302907;Cacequi;70764,2338811329;78822,3913907778;47530,2416528326;39141,8608798066;106207,308642328;57429,7570185825;41315,939499745;41628,9812440584;32573,4458055102;64279,9320966172;49232,749314014;53826,2627178319;67750,6340008386;99693,7166790975;97675,0437579719;66261,1524699356;74187,113250594;84280,9371181548;84522,2084368607;77818,6826238843;52239;62171,2289834389;69961,7414442857;84674,2576083148;98544,5001404602;101145,417223885;80777,397083423;83362,2331327478;82852,4141142459;81877,8150857781;91448,4239965952;227819,229022064;114463,154650342;
RS;4303004;Cachoeira do Sul;245613,073583622;296368,25255703;237180,460394192;251143,005786882;283137,233727034;156112,263195317;138949,040914289;115433,425730296;130113,53490533;155081,921997443;133918,766910691;175166,365597961;225287,053385622;260573,719319748;289511,073503327;193954,657044202;188104,861595098;234745,002076007;280560,488941423;291521,082484104;194248;239535,055510922;231994,745953329;342307,299626334;424740,095981449;361576,333044297;390365,088181281;402010,087384823;305224,962681772;268157,092517522;203559,446622017;604597,597657309;364033,067316025;
RS;4303103;Cachoeirinha;408,451338216;676,6035172166;253,9901622259;369,4725426067;275,7306433008;613,705754295953;483,159278404908;416,073670274208;278,097402924514;90,5921974435877;110,615100022316;95,9507105220023;45,5938988873658;49,9534256475969;16,9985204382061;28,7685455204323;22,901830889613;18,9850436517844;26,7611579098853;19,5162009004767;16;20,3104559885;4,2763377859;3,9778197368;0;0;0;0;0;0;0;0;;
RS;4303202;Cacique Doble;16922,7500906041;7473,8523540447;23221,8789898177;18857,864697112;15769,7549127321;18786,9812087564;8723,06239385247;15108,3374296972;22247,7922339611;13848,6861828895;20834,0154715501;28824,8449718163;22228,9254533778;34322,9987624639;24408,3300292241;7487,0139716925;18334,9363769196;21244,2638463467;25242,7530806505;22502,1796382497;28768;27655,45543602;28927,7145862529;22573,3314421122;29120,6680855533;25000,5504545944;30508,1660787461;24974,2189431689;29302,4490567608;28664,8767000024;26794,0948226296;53176,8191618205;37243,8758395227;
RS;4303301;Caibaté;34045,2968258764;30471,3992829231;43609,4798470077;32346,8463244928;65840,6937140393;27809,8349109616;22004,1213538621;36141,6719951823;36868,5056951221;20597,8048924368;22572,252757615;23021,9128702465;18328,7473527211;32403,1221034079;14255,5773674955;10684,6378062885;17453,8894709309;30110,27923173;28865,981155928;17440,978204726;28208;37509,7194006374;17248,1808255023;42215,0097382392;37564,8946428369;32815,1512618939;46889,2324837986;35638,1180322484;43502,7585650824;43200,9926046177;23905,3944039296;80970,5251635656;34020,0460844404;
RS;4303400;Caiçara;18809,9557201858;19891,0935642094;24399,2686093366;19987,0376005801;31690,5708661181;35591,4859640288;21611,1906154003;33542,5624445084;36886,5305267932;28369,6618310182;27739,5581443718;27594,172815121;32037,3129515224;40307,419155046;36744,6199072422;31723,0751453807;32449,2000375358;30740,5826809693;36860,586199355;33269,701368396;29133;32108,061310233;26770,7298070633;36364,4324694264;36663,4492988166;23327,2177674675;29857,9223693053;28128,6574468818;26305,9137870969;28115,9305734974;30874,8986841216;30188,4273955804;23399,2081796599;
RS;4303509;Camaquã;124522,384452196;218766,186967986;146999,959700839;163412,892008319;188003,7944623;135297,984326302;153018,871949285;112566,840248731;117040,381991925;141214,163772986;134948,164576204;154724,692486751;194342,09426161;269560,340593751;304075,714878789;185239,226178787;156009,96635309;168558,077227579;222830,853686777;235732,937976708;181636;171180,21588152;227994,659588432;245443,41121672;262721,155520553;269883,188126424;284268,787012502;277655,451659694;224727,261938509;247326,918773491;217173,911748441;465904,950756528;466189,516300893;
RS;4303558;Camargo;19736,7388438637;6722,6521530154;17451,3058615212;26357,7313394234;16327,0285595616;12056,9046223199;9072,3341613741;10774,6869938542;14749,4622588113;12163,1945093996;13899,1259354571;15471,0091291672;20798,4168757867;25999,092935386;17709,367656531;5140,93908450125;12838,4969634125;17981,3676773934;19305,2666104703;17955,989061822;15027;16303,7569435209;13521,7800789007;18145,2225111614;19299,1923815545;17434,8921741092;20529,9384633379;16428,1688669604;16439,6589066399;14442,2837622138;11208,6220119087;30078,2608753181;13723,8492868062;
RS;4303608;Cambará do Sul;1705,537242414;2471,5124229865;2978,7019184898;7013,0717562471;20744,6044456107;11367,3475950211;835,341643989209;12017,5044505174;5858,07029308583;6625,15043936132;5435,94205823952;4557,65874979511;11295,8884493449;14779,5535349357;3520,23905074849;1513,22549437474;1498,04917348527;4319,73026556934;3142,69076150436;3468,46259336806;2705;1581,4459594706;4383,2462305102;9249,2264518924;6295,3638018571;8933,8134898368;19838,459786957;4004,3929327444;8349,5407220771;11475,052959683;14476,7480062472;18408,0786441521;15343,073460938;
RS;4303673;Campestre da Serra;;;;22645,5679903476;19958,424405884;29426,8461399773;15728,8719307236;25591,2324989435;36070,2631496907;32799,1434849705;29150,4650324115;31972,4454539402;45464,7161738516;39241,7460745639;56076,573605602;30995,2309437137;40586,085835963;39877,4513557847;33749,3107101797;30771,627653135;29113;33205,7491361586;33098,8544625843;33747,0270826445;40967,8139324979;49523,7896181067;44188,0249571657;54880,4988640149;51537,2443770405;43701,6179871314;51168,625995325;91356,9873493034;66207,1785591293;
RS;4303707;Campina das Missões;45431,6823817685;33469,396892534;38348,8458565666;37248,9145964201;58662,6283338993;35029,4969867802;23401,2084239486;25942,4635193048;29715,2224976749;21832,7195839046;19089,0058324225;25383,1347030923;24630,2041281124;46609,8763575845;27131,1839394167;14683,4656336286;18705,4071707221;24504,6286761465;16328,9604394491;13068,2649696359;21645;28337,7021167257;13991,3219677885;22674,3680634256;16557,9723337808;19634,9131824302;22526,3452473476;19078,3867446676;19282,7659486994;19528,8848709642;21299,548100031;31297,0947075411;8765,56644663422;
RS;4303806;Campinas do Sul;49835,520075433;16036,6797070319;45463,8029555846;34644,7627018324;63660,5893353609;43707,5721753359;36667,7143936448;43893,0704368492;42435,6037055184;34546,6192935534;42602,6156657376;36112,9272014658;33152,4637284759;56832,012359271;49590,8653984064;11992,1682001922;27201,9864307686;41227,920794215;34618,4665779486;32702,6473088988;34558;37286,3043847635;29057,7152549432;48899,3380238748;43295,9330042885;38854,2363614182;52229,4778946007;45085,5236692656;45213,8932256175;45492,8567295037;44686,7284354251;111735,459561366;75529,5414225189;
RS;4303905;Campo Bom;908,9610597189;1091,1901928522;1133,223193005;776,4967098386;1571,9319840209;1044,67889635772;314,344590769459;380,950568238073;437,745912010809;979,826135508277;1119,69570634834;1107,60494102572;966,97060556955;877,515177209453;2155,7214555725;1497,4027943385;1371,41552033094;1369,45448208205;1513,75071481569;1567,8014723383;1315;867,8103922372;1046,8474899794;1251,4220891817;1317,4970412605;1665,7889741931;1155,8478425376;1436,1720985867;1486,2627544278;1221,5034585688;988,406263102872;1440,56729461514;1608,90516718032;
RS;4304002;Campo Novo;33036,1556467957;18922,8650069378;38929,0129827979;29631,2677044724;30757,1085421841;19169,6853589073;16191,6570226898;24035,0089010348;23524,9803066515;13545,9175230122;21811,491763584;31342,5081805132;33857,2694154431;39659,6897358155;31464,2613311194;10740,7364700534;21283,883895588;30903,8540563746;27397,6080566986;26980,0635115257;37441;33182,6690725353;18083,77722886;38734,4174685824;39009,2726981493;34998,7132601775;37300,5167099481;32210,7639955275;31460,3995098997;40363,5535679238;35650,1727229992;64607,0624463138;23027,2939707848;
RS;4304101;Campos Borges;29238,0407285126;8665,4574836865;21166,9398441684;14856,8434163574;16922,0682356682;11729,365034353;12535,9458559635;10242,4369091527;11304,1444336909;9099,74783268879;9162,99369368531;17208,55134362;16060,4508830746;26521,9387904975;17251,9529247393;4766,94799273563;10719,4040228618;11994,7505791974;17276,0727237381;19170,330451185;13152;18583,1440269611;10687,4233944303;24516,8941654885;21986,5617663876;22594,791820807;24603,9531970241;20867,0237468699;25733,1931512299;20313,2541571473;12883,582758886;46619,1103624837;14536,0411256099;
RS;4304200;Candelária;111952,265362046;149283,407142294;131860,167844321;100217,845158265;236150,560599367;155295,138117968;85810,2520839368;117824,498445832;137071,119930349;123486,701136394;123857,307710702;157619,900882502;177360,266671853;189285,185578063;218515,980233139;175489,566101913;160106,699749284;183410,709711159;202554,040691317;204076,575882752;150579;173287,887291603;159581,807690186;180071,126099014;155204,987398117;161864,076835705;139643,801503066;177510,137083428;158486,088680094;140346,477184273;104905,102965695;199332,314195787;165454,527500934;
