"","codigo_do_municipio","Year","UF","index_centrao","producao_valor_total_bruto","populacao","taxa_analfabetismo","vab_pub","vab_total","vab_agro","vab_ind","vab_serv","shift_share_iv","pib_per_capita","share_GDP_agro","share_GDP_ind","share_GDP_serv","share_GDP_pub","share_GDP_other","hhi_sectors","diversification_index","producao_milhoes","shift_share_iv_milhoes","index_centrao_pct","ln_pop","year_factor","shift_share_iv_new_2_milhoes"
"20239",3511607,2010,"SP",0.5,36162,NA,4.8,37511.371,190318.923,23529.457,39849.874,89428.22,0.0720341052028091,13496.32,0.123631726310263,0.209384717882205,0.469886118470731,0.197097432082463,5.25433829778876e-09,0.318767125898057,0.681232874101943,0.036162,7.20341052028091e-08,50,NA,"2010",0.027872717242074
"20240",3511607,2014,"SP",0.771,33726.7439677651,16943,4.68666666666666,55719.633,278398.58,24676.555,48178.356,149824.036,0.0866162025069903,18439.36,0.0886375031079541,0.173055322336773,0.538163793795213,0.20014338076006,1.11022302462516e-16,0.367482393360419,0.632517606639581,0.0337267439677651,8.66162025069903e-08,77.1,9.73761004815811,"2014",0.0303247260155676
"20241",3511607,2018,"SP",0.591,33193.2015155545,17915,4.57333333333333,73051.503,393815.312,32130.047,74917.44,213716.322,0.0939684821994501,24124.43,0.0815865864555312,0.190234959680796,0.542681595884723,0.18549685797895,0,0.371758109806272,0.628241890193728,0.0331932015155545,9.39684821994501e-08,59.1,9.79339362973905,"2018",0.0304485224474132
"20242",3511607,2022,"SP",0.433,88005.6507854455,NA,4.45999999999999,90871.279,686815.605,62225.298,88444.887,445274.14,0.167399666296371,39826.25,0.0905997148972758,0.128775302069614,0.648316865194116,0.132308116382999,1.455994769195e-09,0.462611582118531,0.537388417881469,0.0880056507854455,1.67399666296371e-07,43.3,NA,"2022",0.0438939613021516
"20243",3511706,2002,"SP",0.645,39087.2695669813,13521,10.6,12914.574,65960.364,16513.083,10187.135,26345.572,0.0378750513158446,5195.6,0.250348572970276,0.154443280513128,0.39941520031636,0.195792946200236,1.11022302462516e-16,0.284394514909437,0.715605485090563,0.0390872695669813,3.78750513158446e-08,64.5,9.51199931135876,"2002",0.0417465956796382
"20244",3511706,2006,"SP",0.681,30049.8964602181,14738,8.75,20837.099,94139.797,19560.196,13483.823,40258.679,0.0356973246790411,7080.46,0.207778183333028,0.143231910729529,0.427647820400547,0.221342085536896,1.11022302462516e-16,0.295562130843566,0.704437869156434,0.0300498964602181,3.56973246790411e-08,68.1,9.59818447132695,"2006",0.0452578822324443
"20245",3511706,2010,"SP",0.721,44488,NA,6.9,34348.129,243425.548,30139.109,93329.542,85608.769,0.0412676902223488,18251.43,0.123812431552994,0.383400767778081,0.351683583351736,0.141103221425222,-4.10803213668487e-09,0.305917128835579,0.694082871164421,0.044488,4.12676902223488e-08,72.1,NA,"2010",0.0538323659080321
"20246",3511706,2014,"SP",0.658,25706.6835911785,16268,6.18666666666667,55221.365,232589.259,19030.689,52900.974,105436.232,0.0496216424599289,15700.94,0.0818210139273886,0.227443753109855,0.453315137824142,0.23742009943804,-4.29942481616763e-09,0.320288256946492,0.679711743053508,0.0257066835911785,4.96216424599289e-08,65.8,9.69695526702712,"2014",0.0590877261130941
"20247",3511706,2018,"SP",0.637,26713.4941169163,17009,5.47333333333334,62527.59,286899.438,20486.662,71350.323,132534.863,0.053833697290377,18463.55,0.0714071179184394,0.248694537352144,0.461955812545021,0.217942532184396,0,0.327850069477292,0.672149930522708,0.0267134941169163,5.3833697290377e-08,63.7,9.74149789471409,"2018",0.0579666887422423
"20248",3511706,2022,"SP",0.641,45678.8041050875,NA,4.76000000000001,74413.247,458671.993,21621.043,174764.359,187873.344,0.0959017614308312,29370.12,0.0471383544885419,0.381022520814782,0.40960282482301,0.162236299873666,0,0.341495276931626,0.658504723068374,0.0456788041050875,9.59017614308312e-08,64.1,NA,"2022",0.0770997133711966
"20249",3511904,2002,"SP",0.352,17331.3808145599,5514,11.9,6856.523,34202.624,9156.029,4683.03,13507.043,0.0113173962072163,6470.6,0.267699606907353,0.136920196532289,0.394912478060163,0.200467747737717,-2.92375228472253e-08,0.286553402967445,0.713446597032555,0.0173313808145599,1.13173962072163e-08,35.2,8.61504559158374,"2002",0.021802012334545
"20250",3511904,2006,"SP",0.188,18542.400021449,5789,10,9888.384,61146.942,12196.828,19566.215,19495.515,0.0106666724636578,11267,0.199467505668558,0.319986811441854,0.318830580276606,0.161715102612981,0,0.269983558647006,0.730016441352994,0.018542400021449,1.06666724636578e-08,18.8,8.663714844079,"2006",0.0237622777102338
"20251",3511904,2010,"SP",0.307,24948,NA,8.1,17812.448,159272.098,17810.807,72506.07,51142.774,0.0123311463503577,25126.48,0.111826284852479,0.455233973247467,0.321103160203239,0.111836587975378,-6.27856366897106e-09,0.335357750285065,0.664642249714935,0.024948,1.23311463503577e-08,30.7,NA,"2010",0.0279394882727217
"20252",3511904,2014,"SP",0.514,13557.8264957033,7856,7.46666666666667,27717.182,169554.787,11914.491,57263.53,72659.583,0.0148273802585426,23755.02,0.0702692693660132,0.337728771998634,0.428531593154017,0.163470359583537,5.89779880488805e-09,0.32936037844643,0.67063962155357,0.0135578264957033,1.48273802585426e-08,51.4,8.9690328500343,"2014",0.0307837096253905
"20253",3511904,2018,"SP",0.398,18675.4946814253,8472,6.83333333333333,33666.635,156439.705,16458.199,30452.259,75862.611,0.0160859790381239,19957.92,0.105204743258753,0.194658120839591,0.484931948701898,0.215205180807519,6.39223896037322e-09,0.330432086731158,0.669567913268842,0.0186754946814253,1.60859790381239e-08,39.8,9.04452188728124,"2018",0.0305966365378872
"20254",3511904,2022,"SP",0.405,28847.2138914028,NA,6.2,42157.702,173148.96,29694.728,23717.113,77579.417,0.0286562841072272,20959.14,0.171498159734832,0.136975197540892,0.448050147110326,0.24347649561395,0,0.308203561775835,0.691796438224165,0.0288472138914028,2.86562841072272e-08,40.5,NA,"2022",0.042422639868986
"20255",3512001,2002,"SP",0.234,146916.840435602,16823,8.7,21467.316,246063.076,54124.838,89101.383,81369.54,0.101380307774278,16146.73,0.219963266654441,0.362107897082454,0.33068569784115,0.0872431424859535,-4.06399847108219e-09,0.296470364474283,0.703529635525717,0.146916840435602,1.01380307774278e-07,23.4,9.73050227671916,"2002",0.138120755516198
"20256",3512001,2006,"SP",0.689,129504.46501467,17222,7.35,31224.274,357888.563,65129.623,143300,118234.666,0.0955511778056793,22820.93,0.181982968257077,0.400403965968591,0.33036726574579,0.0872458000285413,0,0.310195496598003,0.689804503401997,0.12950446501467,9.55511778056793e-08,68.9,9.75394291525611,"2006",0.140382341592613
"20257",3512001,2010,"SP",0.588,99566,NA,6,50302.844,438152.597,62669.653,169618.186,155561.913,0.110461398480668,29717.35,0.143031568063489,0.387121261317093,0.355040490607887,0.11480667772922,2.28230989662848e-09,0.309555223648748,0.690444776351252,0.099566,1.10461398480668e-07,58.8,NA,"2010",0.150227086182976
"20258",3512001,2014,"SP",0.717,97539.7795524441,18177,5.50666666666667,73427.035,872435.792,59425.129,413729.103,325854.525,0.13282245726617,54126.41,0.068114042941512,0.47422298213093,0.373499721111855,0.0841632538157032,0,0.37611245459047,0.62388754540953,0.0975397795524441,1.3282245726617e-07,71.7,9.8079123376131,"2014",0.151663798492036
"20259",3512001,2018,"SP",0.501,100978.61231669,18398,5.01333333333333,88475.511,983839.156,68041.17,399184.28,428138.195,0.144096881992673,60212.53,0.0691588351460165,0.405741403526737,0.435170924422935,0.089928836904312,-2.22044604925031e-16,0.366869960184674,0.633130039815326,0.10097861231669,1.44096881992673e-07,50.1,9.8199972420371,"2018",0.165811661717565
"20260",3512001,2022,"SP",0.31,144929.592715876,NA,4.52,112413.987,1340782.423,81769.326,459502.574,687096.536,0.256700644677033,82881.19,0.060986275325001,0.342712259735523,0.51245938506758,0.0838420798718958,0,0.390815134452133,0.609184865547867,0.144929592715876,2.56700644677033e-07,31,NA,"2022",0.23329318993689
"20261",3512100,2002,"SP",0.534,146090.451018268,6095,11.4,9160.623,76561.633,43195.038,8318.892,15887.08,0.0862340471802345,12778,0.564186477056988,0.108656146349438,0.207507068194327,0.119650308399247,1.11022302462516e-16,0.387487918684125,0.612512081315875,0.146090451018268,8.62340471802345e-08,53.4,8.71522404191537,"2002",0.165077336722072
"20262",3512100,2006,"SP",0.617,178180.285820758,6451,10.45,14714.065,141046.223,79852.019,19777.716,26702.423,0.0812757916790674,22569.52,0.566140782089571,0.140221521564601,0.189316824173307,0.104320872172522,0,0.386901164540785,0.613098835459215,0.178180285820758,8.12757916790674e-08,61.7,8.77199043653224,"2006",0.153326882005967
"20263",3512100,2010,"SP",0.5,186467,NA,9.5,22273.809,210283.468,90675.454,52482.07,44852.136,0.0939584191180907,37399.17,0.431205814049063,0.249577727146863,0.21329368602576,0.1059227775338,-4.75548556089223e-09,0.304941327256439,0.695058672743561,0.186467,9.39584191180907e-08,50,NA,"2010",0.15346876881987
"20264",3512100,2014,"SP",0.695,171058.475031783,6203,8.81666666666667,33505.643,230393.742,68969.062,66257.527,61661.51,0.112978726322151,39977.12,0.299353018017304,0.287583883246273,0.267635350963656,0.145427747772767,0,0.265094630206773,0.734905369793227,0.171058475031783,1.12978726322151e-07,69.5,8.73278832497312,"2014",0.154796986830787
"20265",3512100,2018,"SP",0.512,252127.669456113,6203,8.13333333333333,39809.686,269135.791,124283.922,38938.007,66104.176,0.122568747255605,45795.98,0.461788904174399,0.144677922082834,0.245616444228334,0.147916729514433,1.11022302462516e-16,0.316387489702415,0.683612510297585,0.252127669456113,1.22568747255605e-07,51.2,8.73278832497312,"2018",0.195100459080543
"20266",3512100,2022,"SP",0.438,301816.764695369,NA,7.45,53138.69,342209.67,113624.842,80643.52,94802.617,0.218349460464869,59974.07,0.332032820697323,0.235655292850141,0.277030795184718,0.155281088345633,2.92218504949204e-09,0.266637488946988,0.733362511053012,0.301816764695369,2.18349460464869e-07,43.8,NA,"2022",0.312468043692596
"20267",3512209,2002,"SP",0.333,89618.6077546915,23392,11.9,23440.873,176371.945,28585.39,60999.806,63345.875,0.0542056905827359,8263.76,0.16207447278534,0.345858894962008,0.359160721394777,0.132905905188039,5.66983604510796e-09,0.292546913379656,0.707453086620344,0.0896186077546915,5.42056905827359e-08,33.3,10.0601493625495,"2002",0.0715451631339729
"20268",3512209,2006,"SP",0.517,73478.5036595389,25192,11.15,39274.462,229017.586,34418.506,68328.807,86995.811,0.0510889904820822,9904.02,0.150287611537395,0.298356157679524,0.379865199522276,0.171491031260805,1.11022302462516e-16,0.285309506617897,0.714690493382103,0.0734785036595389,5.10889904820822e-08,51.7,10.1342817627809,"2006",0.0704044724936038
"20269",3512209,2010,"SP",0.556,97486,NA,10.4,64866.26,312145.612,34598.377,81925.741,130755.234,0.0590611383890331,13526.01,0.110840504142663,0.262460011771686,0.418891789515209,0.207807694570443,0,0.299825244383729,0.700174755616271,0.097486,5.90611383890331e-08,55.6,NA,"2010",0.064580490462305
"20270",3512209,2014,"SP",0.681,18577.7410342125,26914,8.97333333333333,96653.482,493201.059,16108.501,151255.685,229183.392,0.0710170759891437,20185.52,0.0326611241116577,0.30668159007339,0.464685522907606,0.195971764934917,-2.02757055589586e-09,0.349457914569802,0.650542085430198,0.0185777410342125,7.10170759891437e-08,68.1,10.2004018763015,"2014",0.0515868495913729
"20271",3512209,2018,"SP",0.614,87948.9250487555,27820,7.54666666666667,117901.009,626721.896,44992.401,175146.699,288681.788,0.0770452484384117,24795.47,0.0717900575792233,0.279464783531354,0.460621832175463,0.188123328309563,-1.59560409329629e-09,0.330817236532403,0.669182763467597,0.0879489250487555,7.70452484384117e-08,61.4,10.2335104654774,"2018",0.0640595036749084
"20272",3512209,2022,"SP",0.543,79145.0634831334,NA,6.12,126418.659,761048.302,46361.614,238864.193,349403.836,0.137251859096077,30159.5,0.0609180966282479,0.313862066799539,0.459108620414477,0.166111216157736,0,0.340594072944773,0.659405927055227,0.0791450634831334,1.37251859096077e-07,54.3,NA,"2022",0.0864879549743546
"20273",3512308,2002,"SP",0.572,3886.87988014794,15538,6.9,16584.179,84887.845,20746.362,12642.274,34915.03,0.00399492806317852,5727.27,0.244397322137227,0.148929142917929,0.411307767325228,0.195365767619616,0,0.289251803297782,0.710748196702218,0.00388687988014794,3.99492806317852e-09,57.2,9.65104391551037,"2002",0.0023832246081231
"20274",3512308,2006,"SP",0.646,4837.67498380002,17132,6.45,27281.133,228731.813,34117.334,89146.581,78186.765,0.00376522906732109,14330.4,0.149158674311736,0.389742816404817,0.34182724289428,0.119271266389166,0,0.305219272032374,0.694780727967626,0.00483767498380002,3.76522906732109e-09,64.6,9.74870333873526,"2006",0.00226224051167108
"20275",3512308,2010,"SP",0.558,12205,NA,6,41691.518,200893.011,41345.339,25862.033,91994.122,0.0043527717598854,13017.97,0.205807752067592,0.128735354561439,0.45792594546756,0.207530952881183,-4.97777397079346e-09,0.311694890261306,0.688305109738694,0.012205,4.3527717598854e-09,55.8,NA,"2010",0.00238396992787976
"20276",3512308,2014,"SP",0.558,6636.1721070432,17286,5.27,57178.289,271784.639,40804.959,43935.796,129865.596,0.00523391745006696,16859.46,0.150137105430745,0.161656656394036,0.477825371138801,0.210380870715802,-3.67938390866129e-09,0.321251221050694,0.678748778949306,0.0066361721070432,5.23391745006696e-09,55.8,9.75765220431258,"2014",0.00239320542121123
"20277",3512308,2018,"SP",0.546,19471.3304116331,17770,4.54,73713.967,331634.025,60644.362,29130.403,168145.293,0.00567819027508526,19835.25,0.182865319684854,0.0878390056629443,0.507020632156185,0.222275042496017,1.11022302462516e-16,0.347631532007962,0.652368467992038,0.0194713304116331,5.67819027508526e-09,54.6,9.7852669211487,"2018",0.00261424783350446
"20278",3512308,2022,"SP",0.403,14499.0646840339,NA,3.81,93455.353,401036.992,86114.502,32691.414,188775.724,0.0101153826790461,23872.16,0.214729572876908,0.0815172032808385,0.470718980457543,0.233034245878246,-2.49353537817854e-09,0.328635162213661,0.671364837786339,0.0144990646840339,1.01153826790461e-08,40.3,NA,"2022",0.00452440380078808
"20279",3512407,2002,"SP",0.327,46093.5320293399,18486,6,25059.983,392957.426,20632.011,119560.637,227704.795,0.0329432734558893,24014.86,0.0525044435729788,0.304258500003509,0.579464287818294,0.0637727686052178,-2.22044604925031e-16,0.435175778291631,0.564824221708369,0.0460935320293399,3.29432734558893e-08,32.7,9.82476896782472,"2002",0.0425635263803379
"20280",3512407,2006,"SP",0.453,43156.4795616913,20734,5.05,47945.071,724803.181,27289.033,270653.378,378915.699,0.0310491124814227,39693.74,0.0376502666038934,0.373416377155773,0.522784266036493,0.0661490902038411,0,0.418536424253597,0.581463575746403,0.0431564795616913,3.10491124814227e-08,45.3,9.93953014388306,"2006",0.0435072630133853
"20281",3512407,2010,"SP",0.58,42224,NA,4.1,74486.859,1089944.835,28982.181,413514.823,572960.973,0.0358941508105373,58202.89,0.0265905026285115,0.37939059824069,0.525678873463353,0.0683400265849234,-9.17477649409193e-10,0.425652918102793,0.574347081897207,0.042224,3.58941508105373e-08,58,NA,"2010",0.0461255046925995
"20282",3512407,2014,"SP",0.589,49901.122538133,22945,3.70666666666667,113763.451,1944174.699,43303.379,679211.034,1107896.835,0.0431603200549051,99014.29,0.0222733991046553,0.349356996750013,0.569854568918037,0.0585150352272947,1.11022302462516e-16,0.450704654550277,0.549295345449723,0.049901122538133,4.31603200549051e-08,58.9,10.0408553268289,"2014",0.0450267627282238
"20283",3512407,2018,"SP",0.438,51576.4798398248,24221,3.31333333333333,144641.789,2379917.185,47987.051,786329.619,1400958.726,0.0468239157272521,116466.48,0.0201633280781575,0.330402092961903,0.588658603261441,0.0607759756984989,0,0.459784773248608,0.540215226751392,0.0515764798398248,4.68239157272521e-08,43.8,10.0949753044463,"2018",0.0482964189815574
"20284",3512407,2022,"SP",0.478,43719.9126188038,NA,2.92,197078.759,3471972.723,60273.844,1298662.354,1915957.766,0.0834142223431303,163554.17,0.0173601144964986,0.374041635003939,0.551835489175299,0.0567627613242629,1.11022302462516e-16,0.447952936478249,0.552047063521751,0.0437199126188038,8.34142223431303e-08,47.8,NA,"2022",0.0664707009363918
"20285",3512506,2002,"SP",0.26,18651.7041365066,4498,11.4,5559.822,31108.868,11969,4156.179,9423.867,0.0163181061592421,7267.06,0.384745597300423,0.133601100496489,0.302931852100822,0.178721450102267,0,0.289587492439823,0.710412507560177,0.0186517041365066,1.63181061592421e-08,26,8.41138813251926,"2002",0.0157793611945413
"20286",3512506,2006,"SP",0.19,39329.1794700801,4702,8.35,8645.017,55383.129,24390.893,6143.904,16203.316,0.0153798533196928,12209.64,0.440402942925092,0.110934577206716,0.292567724008515,0.156094773915717,-1.80560402185392e-08,0.316222684132437,0.683777315867564,0.0393291794700801,1.53798533196928e-08,19,8.45574322910002,"2006",0.0136404791160439
"20287",3512506,2010,"SP",0.492,52920,NA,5.3,14268.349,90197.184,36907.335,17042.874,21978.626,0.0177797924121437,17610.88,0.409185002937564,0.188951286993616,0.243673084073223,0.158190625995596,0,0.287535801540193,0.712464198459807,0.05292,1.77797924121437e-08,49.2,NA,"2010",0.0172453686703705
"20288",3512506,2014,"SP",0.63,28257.5821178743,5685,4.94,21198.776,116825.689,35120.567,25264.291,35242.055,0.0213790133960382,21459.68,0.300623666769044,0.216256297876403,0.30166357503785,0.181456460316703,0,0.261068734888157,0.738931265111843,0.0282575821178743,2.13790133960382e-08,63,8.64558640618464,"2014",0.0239898084057912
"20289",3512506,2018,"SP",0.53,40106.255816587,5986,4.58,24976.055,153206.417,40363.736,29139.961,58726.665,0.0231937372177601,27557.66,0.26345982622908,0.190200655890282,0.383317266665142,0.163022251215496,0,0.279095750852755,0.720904249147245,0.040106255816587,2.31937372177601e-08,53,8.69717868841264,"2018",0.0275723873786238
"20290",3512506,2022,"SP",0.314,85545.8575033935,NA,4.22,30611.128,200185.276,63907.789,37004.816,68661.543,0.0413183631313509,35303.73,0.319243204480234,0.184852836029759,0.342989975946083,0.152913983543925,0,0.277111604557819,0.722888395442181,0.0855458575033935,4.13183631313509e-08,31.4,NA,"2022",0.0569082306435701
"20291",3512605,2002,"SP",0.38,54142.7549287469,5555,13.7,6376.705,28634.228,14513.584,1849.088,5894.851,0.0319625577823404,5265.89,0.506861368848498,0.0645761429293641,0.205867292807754,0.222695195414383,0,0.353053017775251,0.646946982224749,0.0541427549287469,3.19625577823404e-08,38,8.62245370207373,"2002",0.0233616487463203
"20292",3512605,2006,"SP",0.434,32919.3611540343,5470,13.05,8485.163,34216.961,16530.783,2663.143,6537.871,0.0301247856594058,6361.62,0.483116633297738,0.0778310791539903,0.191071059758931,0.247981198564069,2.92252723133046e-08,0.337462182969889,0.662537817030111,0.0329193611540343,3.01247856594058e-08,43.4,8.60703389541603,"2006",0.0201972830978097
"20293",3512605,2010,"SP",0.588,27793,NA,12.4,13828.62,40071.822,15567.104,2355.735,8320.364,0.0348255880177184,7683.23,0.388480064619972,0.0587878185324341,0.207636278679816,0.34509586312297,-2.49551916908786e-08,0.31657674718353,0.68342325281647,0.027793,3.48255880177184e-08,58.8,NA,"2010",0.020830866500344
"20294",3512605,2014,"SP",0.815,49887.1066121621,4965,11.1833333333333,19616.616,61731.227,23212.425,4539.681,14362.506,0.0418754446338298,12394.46,0.376024033994983,0.0735394584008512,0.232661923275881,0.317774600527542,-1.61992568248337e-08,0.301914393366622,0.698085606633378,0.0498871066121621,4.18754446338298e-08,81.5,8.51016857647927,"2014",0.0226468568369539
"20295",3512605,2018,"SP",0.634,35604.1328630641,4728,9.96666666666667,22467.092,73184.042,23440.554,6345.184,20931.212,0.0454299756832508,16012.32,0.320295973813526,0.0867017429838051,0.286007870404316,0.306994412798353,1.11022302462516e-16,0.286152774500202,0.713847225499798,0.0356041328630641,4.54299756832508e-08,63.4,8.46125755908593,"2018",0.0268107349136829
"20296",3512605,2022,"SP",0.71,96010.6204280332,NA,8.75,28508.377,136404.608,65678.684,10818.532,31399.016,0.0809309950658429,30746.6,0.481499012115485,0.0793120713341297,0.230190287999655,0.208998635881861,-7.33113059148138e-09,0.334799701817341,0.665200298182659,0.0960106204280332,8.09309950658429e-08,71,NA,"2022",0.062335556113067
"20297",3512704,2002,"SP",0.21,24692.8957390825,3928,8.2,6277.253,35350.06,13861.585,3524.905,11686.318,0.0146230033496895,9999.41,0.39212337970572,0.0997142579107362,0.330588349779321,0.177574040892717,-2.82884951019469e-08,0.304524875151309,0.695475124848691,0.0246928957390825,1.46230033496895e-08,21,8.27588566947436,"2002",0.0228991709317923
"20298",3512704,2006,"SP",0.404,41957.5013562939,4266,7.85,9087.829,64517.881,27730.967,5002.282,22696.802,0.0137822149468138,16564.75,0.429818316568704,0.0775332655454075,0.351790877942814,0.140857524443495,1.54995790646595e-08,0.334352856520216,0.665647143479784,0.0419575013562939,1.37822149468138e-08,40.4,8.3584318990313,"2006",0.0228601487205016
"20299",3512704,2010,"SP",0.472,31368,NA,7.5,13277.885,69301.833,21980.729,5619.532,28423.687,0.0159328516104982,19628.24,0.317173847335322,0.0810877830605144,0.410143365183429,0.191595004420734,0,0.312100703718128,0.687899296281872,0.031368,1.59328516104982e-08,47.2,NA,"2010",0.0212092531354679
"20300",3512704,2014,"SP",0.321,11999.8456719955,4027,6.71333333333333,20541.591,130339.52,18884.072,6963.681,83950.176,0.0191581903838922,37794.4,0.144883700661166,0.0534272414076713,0.644088423833385,0.157600634097778,0,0.463533614425904,0.536466385574096,0.0119998456719955,1.91581903838922e-08,32.1,8.30077696085145,"2014",0.0169217438153984
"20301",3512704,2018,"SP",0.357,14244.2298024831,4047,5.92666666666667,23729.236,203984.922,26288.212,11092.879,142874.595,0.0207844031480964,60185.01,0.128873309567459,0.0543808772297396,0.700417430853051,0.11632838234975,0,0.523682479710044,0.476317520289956,0.0142442298024831,2.07844031480964e-08,35.7,8.30573114487587,"2018",0.0204798732609089
"20302",3512704,2022,"SP",0.5,21459.2348727873,NA,5.14,31662.99,289960.028,38854.123,19007.579,200435.336,0.0370262674220458,84731.24,0.133998204055905,0.0655524112447665,0.691251609342513,0.109197775356816,0,0.512005578871702,0.487994421128298,0.0214592348727873,3.70262674220458e-08,50,NA,"2022",0.0259445894401111
"20303",3512803,2002,"SP",0.209,49659.3548714893,46111,7.4,59067.253,344142.492,18849.482,104416.223,161809.534,0.03628647992131,8716.19,0.0547723179734515,0.303409853265083,0.47018179318583,0.171636035575636,1.11022302462516e-16,0.345587393226087,0.654412606773913,0.0496593548714893,3.628647992131e-08,20.9,10.7388068122352,"2002",0.010280409018348
"20304",3512803,2006,"SP",0.48,37953.7224501804,50525,6.15,86909.619,492245.995,18732.739,178313.835,208289.801,0.0342000924146239,10927.8,0.0380556453283079,0.362245374896346,0.4231416875215,0.176557290222341,2.03150452016132e-09,0.342891308224347,0.657108691775653,0.0379537224501804,3.42000924146239e-08,48,10.8302235422718,"2006",0.00970953666136022
"20305",3512803,2010,"SP",0.236,1400,NA,4.9,151082.787,769827.411,1170.248,245154.561,372419.816,0.0395368233343001,14607.94,0.00152014332469645,0.318453925512403,0.48377053178222,0.196255400679673,-1.29899246914533e-09,0.373965323226778,0.626034676773222,0.0014,3.95368233343001e-08,23.6,NA,"2010",0.00872034519936919
"20306",3512803,2014,"SP",0.65,24195.1766272688,65628,4.38666666666667,222785.911,1179283.914,16981.195,299143.862,640372.945,0.0475403905797845,20012.11,0.0143995816430682,0.253665685123557,0.54301846857889,0.188916263806512,8.47972470019442e-10,0.395112039709074,0.604887960290926,0.0241951766272688,4.75403905797845e-08,65,11.0917577131348,"2014",0.00680977559101872
"20307",3512803,2018,"SP",0.408,30953.8521172362,70998,3.87333333333333,263537.721,1418207.571,22692.311,475390.708,656586.831,0.0515757816280489,22323.55,0.0160006979683512,0.335205309660556,0.462969486573133,0.18582450579796,0,0.36149011441295,0.63850988558705,0.0309538521172362,5.15757816280489e-08,40.8,11.1704069866126,"2018",0.00873415228120336
"20308",3512803,2022,"SP",0.419,35097.952352244,NA,3.36,332129.065,1838449.277,26685.294,652548.775,827086.144,0.0918794092596339,28255.87,0.0145151102800863,0.35494521560303,0.449882493005,0.18065718165582,-5.43936673480516e-10,0.361228069302143,0.638771930697857,0.035097952352244,9.18794092596339e-08,41.9,NA,"2022",0.0135081138837438
"20309",3512902,2002,"SP",0.161,25260.9197293876,7276,13.2,8029.356,37258.611,13734.859,2099.305,13395.091,0.0180100756918824,5710.78,0.368635830251428,0.0563441562542415,0.359516649721591,0.21550336377274,0,0.314760960513565,0.685239039486435,0.0252609197293876,1.80100756918824e-08,16.1,8.89233653963801,"2002",0.0212453320663405
"20310",3512902,2006,"SP",0.216,35120.631252483,7033,10.75,11425.107,78995.448,22436.813,17617.654,27515.873,0.0169745385717346,12496.06,0.284026656827112,0.223021129014928,0.348322260290238,0.144629941208764,1.26589574378499e-08,0.272655782683231,0.727344217316769,0.035120631252483,1.69745385717346e-08,21.6,8.85836863630802,"2006",0.0216647218300281
"20311",3512902,2010,"SP",0.52,61885,NA,8.3,18499.565,176134.027,42742.083,60887.93,54004.45,0.0196233192751539,26998.71,0.242667948538984,0.345690898215823,0.306609977185158,0.10503118173753,-5.67749447455412e-09,0.283431157604047,0.716568842395954,0.061885,1.96233192751539e-08,52,NA,"2010",0.0195089332514526
"20312",3512902,2014,"SP",0.51,42491.1237814357,7396,7.53333333333333,29663.597,212421.979,34725.429,76457.309,71575.644,0.02359573137489,32579.23,0.163473804186713,0.359931252688311,0.33695027386973,0.139644669255247,0,0.289310312029345,0.710689687970655,0.0424911237814357,2.359573137489e-08,51,8.90869459250701,"2014",0.0160561554385244
"20313",3512902,2018,"SP",0.414,101848.234141089,7316,6.76666666666667,34753.378,295874.751,71807.192,94922.948,94391.233,0.0255986178048549,45588.6,0.242694558279493,0.320821387019942,0.319024292140427,0.117459762560138,0,0.277400305784262,0.722599694215738,0.101848234141089,2.55986178048549e-08,41.4,8.89781900951076,"2018",0.0202277855371038
"20314",3512902,2022,"SP",0.583,108501.348384141,NA,6,41587.71,413778.215,86572.891,139844.676,145772.939,0.0456025252071821,69530.67,0.209225347931862,0.337970127306001,0.3522972783862,0.10050724879269,-2.41675346401848e-09,0.292214132586643,0.707785867413357,0.108501348384141,4.56025252071821e-08,58.3,NA,"2022",0.0312840675227204
"20315",3513009,2002,"SP",0.523,NA,157726,6.4,162769.605,1698293.349,5059.464,603839.571,926624.71,NA,13732.98,0.00297914609568432,0.355556695405748,0.545621114600502,0.0958430444868921,-5.8882654307979e-10,0.433317728833726,0.566682271166274,NA,NA,52.3,11.9686146293679,"2002",0
"20316",3513009,2006,"SP",0.599,NA,179685,5.3,314471.441,3092973.028,6081.887,1195124.851,1577294.849,NA,21325.46,0.00196635630021407,0.386400023595679,0.509960751264592,0.101672868839514,0,0.419706184880245,0.580293815119755,NA,NA,59.9,12.0989605968335,"2006",0
"20317",3513009,2010,"SP",0.592,NA,NA,4.2,471421.574,5458014.224,6793.49,2088389.934,2891409.226,NA,33808.09,0.00124468162250799,0.382628158940467,0.529754798601639,0.0863723608353865,1.11022302462516e-16,0.434506188604253,0.565493811395747,NA,NA,59.2,NA,"2010",0
"20318",3513009,2014,"SP",0.558,0,225306,3.82,827677.054,8450206.3,20898.082,2594984.547,5006646.617,NA,46744.72,0.00247308542041157,0.307091265570641,0.592488093101348,0.0979475559075995,2.22044604925031e-16,0.454947025716419,0.545052974283581,0,NA,55.8,12.3252147572242,"2014",0
"20319",3513009,2018,"SP",0.427,0,244694,3.44,994047.563,9878039.286,17895.319,2763597.336,6102499.068,NA,51211.94,0.00181162662770159,0.279771851071377,0.617784450062775,0.100632072238146,0,0.470060011345252,0.529939988654748,0,NA,42.7,12.40776372931,"2018",0
