percentage_votos_centrao,ibge,municipio,pib_per_capita,uf,taxa_analfabetismo,Year
0.5274132662232608,3131505,IPUIUNA,12307.16,MG,10.756666666666666,2014
0.4269808389435525,3131604,IRAI DE MINAS,27795.31,MG,7.460000000000001,2014
0.1100692882210024,3131703,ITABIRA,48327.47,MG,5.540000000000002,2014
0.2773570617190458,3131802,ITABIRINHA,6630.93,MG,17.430000000000003,2014
0.2283198397462649,3131901,ITABIRITO,76034.88,MG,3.476666666666667,2014
0.1615598885793872,3132008,ITACAMBIRA,11288.76,MG,12.826666666666668,2014
0.4750298052722215,3132107,ITACARAMBI,9296.48,MG,16.64,2014
0.1706437768240343,3132206,ITAGUARA,15252.69,MG,7.0100000000000025,2014
0.2644464049404499,3132305,ITAIPE,6159.08,MG,22.08,2014
0.2394908369544681,3132404,ITAJUBA,27985.96,MG,3.569999999999998,2014
0.1969528056484578,3132503,ITAMARANDIBA,12311.41,MG,16.163333333333334,2014
0.1837338262476894,3132602,ITAMARATI DE MINAS,14244.58,MG,7.583333333333335,2014
0.0712591421229492,3132701,ITAMBACURI,8806.03,MG,19.733333333333334,2014
0.049090909090909,3132800,ITAMBE DO MATO DENTRO,9250.07,MG,17.55666666666667,2014
0.4546132339235788,3132909,ITAMOGI,14518.58,MG,9.110000000000001,2014
0.1528138528138528,3133006,ITAMONTE,41348.15,MG,4.976666666666666,2014
0.2781278127812781,3133105,ITANHANDU,25547.52,MG,4.27,2014
0.3337696335078534,3133204,ITANHOMI,8123.1,MG,15.626666666666665,2014
0.1351819757365684,3133303,ITAOBIM,11331.09,MG,18.71333333333333,2014
0.1964234208249206,3133402,ITAPAGIPE,25978.73,MG,6.47,2014
0.0434822918598182,3133501,ITAPECERICA,16995.4,MG,9.300000000000002,2014
0.5671349703361899,3133600,ITAPEVA,37682.97,MG,8.383333333333335,2014
0.5671349703361899,3133600,ITAPEVA,37682.97,MG,5.783333333333334,2014
0.5671349703361899,3133600,ITAPEVA,37682.97,MG,7.869999999999998,2014
0.5671349703361899,3133600,ITAPEVA,37682.97,MG,5.269999999999999,2014
0.5084332833583208,3133709,ITATIAIUCU,172425.37,MG,7.8900000000000015,2014
0.320691864189622,3133758,ITAU DE MINAS,38862.86,MG,3.9599999999999995,2014
0.098319084190697,3133808,ITAUNA,27527.28,MG,3.426666666666669,2014
0.0634726884345437,3133907,ITAVERAVA,7419.84,MG,13.676666666666668,2014
0.1296325500709667,3134004,ITINGA,7623.66,MG,19.460000000000004,2014
0.7514334862385321,3134103,ITUETA,10629.58,MG,15.313333333333333,2014
0.1024211125728984,3134202,ITUIUTABA,25968.57,MG,7.500000000000003,2014
0.2005047672462142,3134301,ITUMIRIM,7680.72,MG,4.533333333333333,2014
0.4297956837539844,3134400,ITURAMA,41133.79,MG,7.746666666666666,2014
0.3831168831168831,3134509,ITUTINGA,14428.31,MG,6.043333333333332,2014
0.487460460912788,3134608,JABOTICATUBAS,9108.5,MG,9.366666666666665,2014
0.0952380952380952,3134707,JACINTO,6639.38,MG,24.933333333333334,2014
0.1905876235049401,3134806,JACUI,12013.72,MG,9.769999999999998,2014
0.540773180308064,3134905,JACUTINGA,18072.73,MG,5.956666666666666,2014
0.540773180308064,3134905,JACUTINGA,18072.73,MG,6.489999999999999,2014
0.540773180308064,3134905,JACUTINGA,18072.73,MG,6.080000000000001,2014
0.540773180308064,3134905,JACUTINGA,18072.73,MG,6.613333333333334,2014
0.0612373737373737,3135001,JAGUARACU,19128.49,MG,8.983333333333333,2014
0.1951219512195122,3135050,JAIBA,11801.51,MG,15.210000000000003,2014
0.414724380318165,3135076,JAMPRUCA,8558.5,MG,20.78333333333333,2014
0.2854960818169744,3135100,JANAUBA,12016.28,MG,12.249999999999998,2014
0.183775017507648,3135209,JANUARIA,8177.84,MG,15.536666666666667,2014
0.3818334735071488,3135308,JAPARAIBA,12880.62,MG,6.1066666666666665,2014
0.3490285714285714,3135357,JAPONVAR,6036.96,MG,19.823333333333334,2014
0.2656104380242311,3135407,JECEABA,135226.46,MG,6.663333333333333,2014
0.4251519756838905,3135456,JENIPAPO DE MINAS,5548.77,MG,21.31,2014
0.4200694329641263,3135506,JEQUERI,10362.66,MG,15.343333333333334,2014
0.3488126649076517,3135605,JEQUITAI,8650.66,MG,16.386666666666667,2014
0.5200227208179494,3135704,JEQUITIBA,16209.67,MG,8.539999999999997,2014
0.3271898533491875,3135803,JEQUITINHONHA,7466.28,MG,22.669999999999998,2014
0.0944992947813822,3135902,JESUANIA,10256.54,MG,9.236666666666666,2014
0.4122492836676217,3136009,JOAIMA,6664.9,MG,26.166666666666664,2014
0.2263931888544891,3136108,JOANESIA,9334.94,MG,16.906666666666663,2014
0.1534298300818124,3136207,JOAO MONLEVADE,30429.44,MG,3.5533333333333332,2014
0.0769742089869715,3136306,JOAO PINHEIRO,22509.59,MG,8.473333333333333,2014
0.1024702653247941,3136405,JOAQUIM FELICIO,9557.85,MG,15.430000000000001,2014
0.2738044858231062,3136504,JORDANIA,6550.88,MG,20.2,2014
0.1621749408983451,3136520,JOSE GONCALVES DE MINAS,7189.43,MG,16.836666666666666,2014
0.0796064400715563,3136553,JOSE RAYDAN,8974.07,MG,19.723333333333333,2014
0.0108641975308641,3136579,JOSENOPOLIS,5789.17,MG,25.57,2014
0.2276493676406454,3136603,NOVA UNIAO,10793.03,MG,12.966666666666667,2014
0.2276493676406454,3136603,NOVA UNIAO,10793.03,MG,11.499999999999998,2014
0.2276493676406454,3136603,NOVA UNIAO,10793.03,MG,12.639999999999999,2014
0.2276493676406454,3136603,NOVA UNIAO,10793.03,MG,11.17333333333333,2014
0.3952829326263826,3136652,JUATUBA,41299.54,MG,6.566666666666665,2014
0.0605163887444848,3136702,JUIZ DE FORA,25341.28,MG,2.9433333333333347,2014
0.1690728264356753,3136801,JURAMENTO,8005.89,MG,13.81,2014
0.1489489489489489,3136900,JURUAIA,14795.5,MG,5.6099999999999985,2014
0.0486153846153846,3136959,JUVENILIA,7138.23,MG,20.14,2014
0.3360494944922287,3137007,LADAINHA,5169.69,MG,26.573333333333334,2014
0.2226478333732343,3137106,LAGAMAR,17250.8,MG,10.346666666666666,2014
0.2116109452249253,3137205,LAGOA DA PRATA,26083.78,MG,6.259999999999999,2014
0.1428571428571428,3137304,LAGOA DOS PATOS,8598.63,MG,14.190000000000001,2014
0.0996464159434265,3137403,LAGOA DOURADA,10562.9,MG,5.9033333333333315,2014
0.3865080281852835,3137502,LAGOA FORMOSA,14368.66,MG,8.610000000000001,2014
0.35284423828125,3137536,LAGOA GRANDE,19202.08,MG,22.353333333333335,2014
0.35284423828125,3137536,LAGOA GRANDE,19202.08,MG,14.486666666666668,2014
0.35284423828125,3137536,LAGOA GRANDE,19202.08,MG,19.03333333333333,2014
0.35284423828125,3137536,LAGOA GRANDE,19202.08,MG,11.166666666666666,2014
0.5790403297026788,3137700,LAJINHA,11972.06,MG,14.969999999999999,2014
0.0582405231429447,3137809,LAMBARI,13521.69,MG,5.75,2014
0.3444444444444444,3137908,LAMIM,8943.68,MG,11.876666666666667,2014
0.5991146769954351,3138005,LARANJAL,9108.82,MG,8.003333333333334,2014
0.5991146769954351,3138005,LARANJAL,9108.82,MG,13.27,2014
0.5991146769954351,3138005,LARANJAL,9108.82,MG,11.366666666666669,2014
0.5991146769954351,3138005,LARANJAL,9108.82,MG,16.633333333333336,2014
0.2707549898756147,3138104,LASSANCE,17308.57,MG,12.639999999999999,2014
0.4034587654794127,3138203,LAVRAS,21124.05,MG,3.4466666666666685,2014
0.2416947520462205,3138302,LEANDRO FERREIRA,10741.05,MG,10.506666666666668,2014
0.5551215277777778,3138351,LEME DO PRADO,6912.56,MG,15.833333333333336,2014
0.5092811470645224,3138401,LEOPOLDINA,16812.25,MG,6.546666666666668,2014
0.0803571428571428,3138500,LIBERDADE,11244.37,MG,12.46,2014
0.0362420830401125,3138609,LIMA DUARTE,13219.3,MG,8.823333333333334,2014
0.1448474657698775,3138625,LIMEIRA DO OESTE,28459.44,MG,9.476666666666667,2014
0.4610445205479452,3138658,LONTRA,5684.9,MG,20.826666666666664,2014
0.4442927362097215,3138674,LUISBURGO,10258.55,MG,13.253333333333332,2014
0.2879355024474517,3138682,LUISLANDIA,6180.81,MG,16.643333333333334,2014
0.3991385498923187,3138708,LUMINARIAS,9977.65,MG,8.946666666666665,2014
0.0806163465832961,3138807,LUZ,23021.24,MG,7.493333333333335,2014
0.0675997617629541,3138906,MACHACALIS,7650.29,MG,20.656666666666663,2014
0.15568,3139003,MACHADO,18613.93,MG,6.953333333333332,2014
0.0152618799861255,3139102,MADRE DE DEUS DE MINAS,18068.77,MG,7.8233333333333315,2014
0.2175455190352329,3139201,MALACACHETA,8593.11,MG,22.473333333333333,2014
0.8696848424212106,3139250,MAMONAS,5491.01,MG,26.153333333333336,2014
0.2704557091653866,3139300,MANGA,8863.84,MG,21.653333333333332,2014
0.4356995175740868,3139409,MANHUACU,21092.47,MG,7.173333333333335,2014
0.4453773494895525,3139508,MANHUMIRIM,16390.7,MG,10.906666666666668,2014
0.3400109554738242,3139607,MANTENA,11387.81,MG,13.706666666666665,2014
0.3710751665080875,3139706,MARAVILHAS,14672.84,MG,7.516666666666667,2014
0.2736383442265795,3139805,MAR DE ESPANHA,10757.26,MG,7.676666666666666,2014
0.2191115224433132,3139904,MARIA DA FE,8954.88,MG,6.416666666666665,2014
0.100171951853481,3140001,MARIANA,86007.06,MG,5.843333333333334,2014
0.0298989898989899,3140100,MARILAC,8527.39,MG,17.816666666666666,2014
0.4954113405440839,3140159,MARIO CAMPOS,9783.01,MG,7.126666666666668,2014
0.1194644696189495,3140209,MARIPA DE MINAS,14404.03,MG,11.209999999999999,2014
0.0718309859154929,3140308,MARLIERIA,8349.7,MG,11.059999999999999,2014
0.271322266742988,3140407,MARMELOPOLIS,9407.55,MG,8.660000000000002,2014
0.1090483619344773,3140506,MARTINHO CAMPOS,18101.62,MG,8.219999999999997,2014
0.2773382968822708,3140530,MARTINS SOARES,12900.07,MG,14.006666666666666,2014
0.2295295035092279,3140555,MATA VERDE,5864.33,MG,27.3,2014
0.4751899865891819,3140605,MATERLANDIA,7965.34,MG,21.263333333333335,2014
0.2976639035418236,3140704,MATEUS LEME,18523.67,MG,6.810000000000002,2014
0.0656072313748359,3140803,MATIAS BARBOSA,35745.42,MG,5.026666666666668,2014
0.1410416147520558,3140852,MATIAS CARDOSO,11574.03,MG,21.21666666666667,2014
0.6278927515546947,3140902,MATIPO,13145.28,MG,13.543333333333335,2014
0.2616931371120501,3141009,MATO VERDE,7795.75,MG,19.47,2014
0.3297132397803539,3141108,MATOZINHOS,27030.62,MG,4.749999999999999,2014
0.2200678623364033,3141207,MATUTINA,14682.22,MG,11.059999999999999,2014
0.4282797345584482,3141306,MEDEIROS,27380.6,MG,5.1766666666666685,2014
0.1517577068685776,3141405,MEDINA,8823.82,MG,20.066666666666666,2014
0.3591613491340018,3141504,MENDES PIMENTEL,7289.02,MG,21.463333333333335,2014
0.1313882905815547,3141603,MERCES,8908.9,MG,11.746666666666668,2014
0.2545234052874121,3141702,MESQUITA,6335.18,MG,16.860000000000003,2014
0.2545234052874121,3141702,MESQUITA,6335.18,MG,6.393333333333336,2014
0.2545234052874121,3141702,MESQUITA,6335.18,MG,13.59,2014
0.2545234052874121,3141702,MESQUITA,6335.18,MG,3.123333333333335,2014
0.2363989637305699,3141801,MINAS NOVAS,8049.54,MG,21.79,2014
0.1099954358740301,3141900,MINDURI,14454.36,MG,7.429999999999999,2014
0.0741992359682632,3142007,MIRABELA,6954.49,MG,14.703333333333335,2014
0.5163978018081901,3142106,MIRADOURO,10246.59,MG,13.006666666666664,2014
0.7140129259694477,3142205,MIRAI,13468.39,MG,10.876666666666667,2014
0.3313796212804328,3142254,MIRAVANIA,6195.23,MG,22.003333333333334,2014
0.1856124872751951,3142304,MOEDA,11182.24,MG,6.576666666666669,2014
0.4263879523488424,3142403,MOEMA,10310.71,MG,6.083333333333333,2014
0.0696442089326268,3142502,MONJOLOS,11335.03,MG,14.819999999999999,2014
0.1877670339554756,3142601,MONSENHOR PAULO,21446.55,MG,10.146666666666665,2014
0.2734665747760165,3142700,MONTALVANIA,6954.54,MG,20.713333333333335,2014
0.314600784646379,3142809,MONTE ALEGRE DE MINAS,24245.72,MG,9.81,2014
0.3703579230381448,3142908,MONTE AZUL,7347.55,MG,21.51666666666667,2014
0.1299591598599766,3143005,MONTE BELO,15021.16,MG,9.233333333333336,2014
0.1358240379877256,3143104,MONTE CARMELO,26614.44,MG,6.5533333333333355,2014
0.1425339366515837,3143153,MONTE FORMOSO,5328.78,MG,27.186666666666664,2014
0.2954639175257732,3143203,MONTE SANTO DE MINAS,15633.33,MG,10.783333333333333,2014
0.0843690381373983,3143302,MONTES CLAROS,19996.02,MG,5.576666666666666,2014
0.1479449417653287,3143401,MONTE SIAO,14782.04,MG,6.150000000000002,2014
0.3307462686567164,3143450,MONTEZUMA,6347.8,MG,21.536666666666665,2014
0.0286722540802823,3143500,MORADA NOVA DE MINAS,20092.03,MG,8.253333333333332,2014
0.0490301724137931,3143609,MORRO DA GARCA,17995.58,MG,11.08,2014
0.1502463054187192,3143708,MORRO DO PILAR,9580.02,MG,20.996666666666666,2014
0.476750700280112,3143807,MUNHOZ,8517.0,MG,10.323333333333332,2014
0.6308118152607333,3143906,MURIAE,17189.52,MG,6.62,2014
0.398953841803916,3144003,MUTUM,10588.36,MG,16.616666666666667,2014
0.1310224347186465,3144102,MUZAMBINHO,17691.97,MG,5.129999999999999,2014
0.5058900523560209,3144201,NACIP RAYDAN,8165.69,MG,20.94333333333333,2014
0.390387275242047,3144300,NANUQUE,13742.15,MG,13.473333333333331,2014
0.1276184337737673,3144359,NAQUE,8789.42,MG,12.81,2014
0.3629702002931119,3144375,NATALANDIA,11449.23,MG,11.483333333333333,2014
0.1551006245662734,3144409,NATERCIA,11728.54,MG,8.040000000000001,2014
0.0259519767159835,3144508,NAZARENO,24995.93,MG,7.686666666666665,2014
0.1200905754665417,3144607,NEPOMUCENO,13934.8,MG,9.143333333333333,2014
0.2170301142263759,3144656,NINHEIRA,5768.97,MG,32.32333333333333,2014
0.2094127806563039,3144672,NOVA BELEM,11568.66,MG,22.119999999999997,2014
0.1217241379310344,3144706,NOVA ERA,20828.98,MG,6.5633333333333335,2014
0.14241627036325,3144805,NOVA LIMA,103257.53,MG,2.616666666666666,2014
0.429526994744386,3144904,NOVA MODICA,9648.01,MG,21.36666666666667,2014
0.0807391613361762,3145000,NOVA PONTE,47661.89,MG,8.169999999999998,2014
0.3208530805687203,3145059,NOVA PORTEIRINHA,10371.39,MG,16.983333333333334,2014
0.0529445397369925,3145109,NOVA RESENDE,15270.45,MG,6.936666666666666,2014
0.0892475273990911,3145208,NOVA SERRANA,21064.52,MG,4.25,2014
0.3910738714090287,3145307,NOVO CRUZEIRO,6507.04,MG,25.84,2014
0.2282583884957772,3145356,NOVO ORIENTE DE MINAS,5462.07,MG,28.12333333333333,2014
0.2413027387120651,3145372,NOVORIZONTE,6866.36,MG,18.776666666666667,2014
0.0226939970717423,3145406,OLARIA,9356.59,MG,15.62,2014
0.3697749196141479,3145505,OLIMPIO NORONHA,11668.69,MG,12.366666666666667,2014
0.1134247672439683,3145604,OLIVEIRA,16633.66,MG,5.530000000000001,2014
0.0176429075511644,3145703,OLIVEIRA FORTES,11424.37,MG,16.19333333333333,2014
0.3495238095238095,3145802,ONCA DE PITANGUI,14385.33,MG,9.776666666666669,2014
0.1533062430735131,3145851,ORATORIOS,9263.29,MG,14.596666666666666,2014
0.5940499040307101,3145877,ORIZANIA,7336.91,MG,14.280000000000003,2014
0.4946663197606348,3146008,OURO FINO,15421.75,MG,6.873333333333331,2014
0.1396528778973051,3146107,OURO PRETO,79061.04,MG,3.9500000000000015,2014
0.0388751033912324,3146206,OURO VERDE DE MINAS,6598.14,MG,24.713333333333335,2014
0.4406593406593406,3146255,PADRE CARVALHO,6162.95,MG,24.499999999999996,2014
0.0890571950901018,3146305,PADRE PARAISO,6736.5,MG,19.583333333333336,2014
0.0860014892032762,3146404,PAINEIRAS,10986.01,MG,9.989999999999998,2014
0.0381429816913687,3146503,PAINS,33943.84,MG,4.523333333333334,2014
0.1606960081883316,3146552,PAI PEDRO,5907.67,MG,28.113333333333333,2014
0.0122295390404515,3146602,PAIVA,11013.94,MG,11.109999999999998,2014
0.3966511117211089,3146701,PALMA,8611.18,MG,10.733333333333336,2014
0.1011235955056179,3146750,PALMOPOLIS,5834.93,MG,26.886666666666667,2014
0.2166407061266874,3146909,PAPAGAIOS,13975.55,MG,7.69,2014
0.2016986180318613,3147006,PARACATU,31581.65,MG,6.3866666666666685,2014
0.0946399406087602,3147105,PARA DE MINAS,25921.98,MG,3.5833333333333353,2014
0.0919380114922514,3147204,PARAGUACU,17369.08,MG,6.026666666666667,2014
0.4722249925201954,3147303,PARAISOPOLIS,17062.62,MG,7.660000000000003,2014
0.3857741331669489,3147402,PARAOPEBA,18123.57,MG,5.586666666666669,2014
0.346483704974271,3147501,PASSABEM,10299.97,MG,17.093333333333334,2014
0.3377053355405577,3147600,PASSA QUATRO,17603.91,MG,4.763333333333334,2014
0.2499416569428238,3147709,PASSA TEMPO,16439.31,MG,6.649999999999998,2014
0.0392857142857142,3147808,PASSA VINTE,14090.6,MG,,2014
0.1548599967545931,3147907,PASSOS,18527.5,MG,4.833333333333335,2014
0.4536698771172368,3147956,PATIS,6144.43,MG,21.183333333333334,2014
0.0209248886974005,3148004,PATOS DE MINAS,23784.84,MG,4.449999999999998,2014
0.458404252533452,3148103,PATROCINIO,24938.75,MG,6.19,2014
0.4331444759206799,3148202,PATROCINIO DO MURIAE,14378.45,MG,8.400000000000002,2014
0.3577612240789208,3148301,PAULA CANDIDO,8067.51,MG,9.069999999999999,2014
0.2101449275362318,3148400,PAULISTAS,7389.37,MG,15.763333333333335,2014
0.4550930996714129,3148509,PAVAO,7532.93,MG,22.073333333333334,2014
0.3872686483454851,3148608,PECANHA,8213.28,MG,17.936666666666667,2014
0.0811973986228003,3148707,PEDRA AZUL,9421.02,MG,17.086666666666666,2014
0.1453244510239328,3148756,PEDRA BONITA,8109.14,MG,13.386666666666665,2014
0.134446764091858,3148806,PEDRA DO ANTA,8906.65,MG,17.369999999999997,2014
0.0447889750215331,3148905,PEDRA DO INDAIA,19626.41,MG,8.776666666666669,2014
0.0971223021582733,3149002,PEDRA DOURADA,11501.58,MG,12.436666666666666,2014
0.2815918820358332,3149101,PEDRALVA,10517.52,MG,7.960000000000001,2014
0.3943568095978671,3149150,PEDRAS DE MARIA DA CRUZ,6091.73,MG,20.216666666666665,2014
0.3347619047619047,3149200,PEDRINOPOLIS,21868.33,MG,8.603333333333332,2014
0.2805361733382299,3149309,PEDRO LEOPOLDO,25330.23,MG,4.943333333333332,2014
0.0050409577819785,3149408,PEDRO TEIXEIRA,11035.1,MG,10.236666666666666,2014
0.393385982230997,3149507,PEQUERI,11194.76,MG,6.206666666666665,2014
0.3168,3149606,PEQUI,12595.25,MG,6.450000000000002,2014
0.038928939237899,3149705,PERDIGAO,13123.1,MG,6.440000000000001,2014
0.4729273661041819,3149804,PERDIZES,31546.13,MG,7.530000000000002,2014
0.4631350069183633,3149903,PERDOES,17112.96,MG,6.813333333333332,2014
0.5369897959183674,3149952,PERIQUITO,10526.61,MG,16.403333333333336,2014
0.5931525122276567,3150000,PESCADOR,8222.43,MG,18.996666666666666,2014
0.017196456487754,3150109,PIAU,14567.62,MG,10.406666666666668,2014
0.3654507914659325,3150158,PIEDADE DE CARATINGA,8920.28,MG,15.399999999999999,2014
0.0273531777956556,3150208,PIEDADE DE PONTE NOVA,10034.6,MG,13.953333333333331,2014
0.0594810379241516,3150307,PIEDADE DO RIO GRANDE,15876.57,MG,11.956666666666665,2014
0.5214953271028038,3150406,PIEDADE DOS GERAIS,9095.1,MG,13.013333333333334,2014
0.2624445539674717,3150505,PIMENTA,17000.29,MG,7.603333333333332,2014
0.1895194135215856,3150570,PINTOPOLIS,6467.59,MG,16.366666666666667,2014
0.2418456642800318,3150604,PIRACEMA,13236.99,MG,10.549999999999999,2014
0.4998046111762407,3150703,PIRAJUBA,36790.24,MG,7.97,2014
0.0841055883178882,3150802,PIRANGA,7038.35,MG,11.63,2014
0.1899686520376175,3150901,PIRANGUCU,8175.32,MG,8.296666666666667,2014
0.3566176470588235,3151008,PIRANGUINHO,10204.67,MG,6.140000000000001,2014
0.3700373260943332,3151107,PIRAPETINGA,40329.88,MG,6.886666666666668,2014
0.2256449422946368,3151206,PIRAPORA,28682.71,MG,6.033333333333334,2014
0.2779101159282198,3151305,PIRAUBA,11719.21,MG,8.273333333333335,2014
0.5087552201626493,3151404,PITANGUI,14844.54,MG,4.946666666666668,2014
0.2099443811566039,3151503,PIUMHI,19801.49,MG,5.37,2014
0.1366817620419926,3151602,PLANURA,24926.96,MG,7.716666666666666,2014
0.073220802919708,3151701,POCO FUNDO,11782.56,MG,5.793333333333335,2014
0.0420893017504085,3151800,POCOS DE CALDAS,39790.47,MG,3.0133333333333314,2014
0.459325191471745,3151909,POCRANE,7791.01,MG,16.21,2014
0.1408569028283394,3152006,POMPEU,18156.18,MG,9.51,2014
0.0424209575429087,3152105,PONTE NOVA,21628.78,MG,5.79,2014
0.2732758620689655,3152131,PONTO CHIQUE,8197.35,MG,15.103333333333332,2014
0.1844817134774702,3152170,PONTO DOS VOLANTES,6955.93,MG,26.586666666666662,2014
0.1427215189873417,3152204,PORTEIRINHA,7058.13,MG,19.686666666666664,2014
0.1527222125587058,3152303,PORTO FIRME,7010.46,MG,11.183333333333332,2014
0.1627545248868778,3152402,POTE,7344.08,MG,23.07,2014
0.2450050036233134,3152501,POUSO ALEGRE,41705.82,MG,3.5666666666666687,2014
0.1519424460431654,3152600,POUSO ALTO,17706.66,MG,7.169999999999998,2014
0.016652249134948,3152709,PRADOS,13037.76,MG,5.420000000000002,2014
0.153836125415553,3152808,PRATA,29760.09,MG,22.016666666666666,2014
0.153836125415553,3152808,PRATA,29760.09,MG,12.549999999999999,2014
0.153836125415553,3152808,PRATA,29760.09,MG,17.766666666666666,2014
0.153836125415553,3152808,PRATA,29760.09,MG,8.299999999999999,2014
0.2005271695052717,3152907,PRATAPOLIS,15845.12,MG,7.216666666666666,2014
0.3953362255965293,3153004,PRATINHA,20277.51,MG,11.336666666666666,2014
0.2344888713807366,3153103,PRESIDENTE BERNARDES,6676.11,MG,11.44,2014
0.2344888713807366,3153103,PRESIDENTE BERNARDES,6676.11,MG,8.573333333333332,2014
0.2344888713807366,3153103,PRESIDENTE BERNARDES,6676.11,MG,9.44,2014
0.2344888713807366,3153103,PRESIDENTE BERNARDES,6676.11,MG,6.5733333333333315,2014
0.4548139397519197,3153301,PRESIDENTE KUBITSCHEK,7334.99,MG,11.880000000000003,2014
0.2583233052547132,3153400,PRESIDENTE OLEGARIO,17761.22,MG,9.343333333333332,2014
0.4551784160139251,3153509,ALTO JEQUITIBA,10050.41,MG,9.026666666666666,2014
0.1007148864592094,3153608,PRUDENTE DE MORAIS,13567.41,MG,5.736666666666668,2014
0.3293523197060174,3153707,QUARTEL GERAL,11873.04,MG,11.340000000000002,2014
0.4150815217391304,3153806,QUELUZITO,11303.84,MG,6.233333333333334,2014
0.120870775851158,3153905,RAPOSOS,8583.83,MG,4.823333333333334,2014
0.3173581087296477,3154002,RAUL SOARES,9753.39,MG,12.606666666666667,2014
0.6161355682446122,3154101,RECREIO,7733.67,MG,9.463333333333333,2014
0.2220762155059132,3154150,REDUTO,10026.93,MG,11.696666666666669,2014
0.2786052809749492,3154200,RESENDE COSTA,10063.84,MG,5.510000000000002,2014
0.65104662226451,3154309,RESPLENDOR,13116.28,MG,12.756666666666666,2014
0.0582975679542203,3154408,RESSAQUINHA,27751.75,MG,9.853333333333335,2014
0.1198431639959086,3154457,RIACHINHO,9707.21,MG,20.026666666666667,2014
0.1198431639959086,3154457,RIACHINHO,9707.21,MG,14.82666666666667,2014
0.1198431639959086,3154457,RIACHINHO,9707.21,MG,18.749999999999996,2014
0.1198431639959086,3154457,RIACHINHO,9707.21,MG,13.549999999999999,2014
0.5745085605580216,3154507,RIACHO DOS MACHADOS,17789.55,MG,19.666666666666664,2014
0.1960293532055293,3154606,RIBEIRAO DAS NEVES,10333.57,MG,5.746666666666668,2014
0.404573028464769,3154705,RIBEIRAO VERMELHO,24034.41,MG,4.056666666666666,2014
0.1864406779661017,3154804,RIO ACIMA,19784.03,MG,6.793333333333333,2014
0.2784473313507591,3154903,RIO CASCA,10785.11,MG,10.043333333333335,2014
0.0455432661027976,3155009,RIO DOCE,9677.63,MG,11.713333333333333,2014
0.0307053941908713,3155108,RIO DO PRADO,6083.74,MG,23.28,2014
0.0299065420560747,3155207,RIO ESPERA,6171.4,MG,12.636666666666668,2014
0.0906666666666666,3155306,RIO MANSO,11486.08,MG,9.233333333333333,2014
0.0529642545771578,3155405,RIO NOVO,9970.03,MG,8.453333333333331,2014
0.2614712308812819,3155504,RIO PARANAIBA,34231.91,MG,6.843333333333335,2014
0.141947322970639,3155603,RIO PARDO DE MINAS,7689.72,MG,21.74,2014
0.1259588211546225,3155702,RIO PIRACICABA,40050.92,MG,7.5733333333333315,2014
0.312754582484725,3155801,RIO POMBA,13750.28,MG,7.120000000000001,2014
0.0149566257852228,3155900,RIO PRETO,9230.12,MG,9.983333333333333,2014
0.2267917748053503,3156007,RIO VERMELHO,6774.17,MG,22.683333333333334,2014
0.1361717100633356,3156106,RITAPOLIS,9677.3,MG,7.73,2014
0.342456608811749,3156205,ROCHEDO DE MINAS,10038.19,MG,8.38,2014
0.4023044863937239,3156304,RODEIRO,47643.94,MG,6.149999999999998,2014
0.0675165250236071,3156403,ROMARIA,62054.89,MG,7.93,2014
0.4398255813953488,3156452,ROSARIO DA LIMEIRA,8690.55,MG,12.323333333333334,2014
0.3678028558268079,3156502,RUBELITA,6376.19,MG,20.966666666666665,2014
0.2113273453093812,3156601,RUBIM,6870.9,MG,23.56,2014
0.1570065153718942,3156700,SABARA,15955.51,MG,4.606666666666665,2014
0.248323219418716,3156809,SABINOPOLIS,8866.3,MG,15.173333333333332,2014
0.3468472508745179,3156908,SACRAMENTO,42198.23,MG,5.573333333333333,2014
0.2608717384784564,3157005,SALINAS,11408.07,MG,15.273333333333333,2014
0.1885273398188527,3157104,SALTO DA DIVISA,11554.58,MG,23.599999999999998,2014
0.4216263352954,3157252,SANTA BARBARA DO LESTE,8735.17,MG,12.036666666666667,2014
0.0163789287295263,3157278,SANTA BARBARA DO MONTE VERDE,12849.12,MG,12.993333333333332,2014
0.0150273224043715,3157302,SANTA BARBARA DO TUGURIO,9224.43,MG,12.52,2014
0.1748540856031128,3157336,SANTA CRUZ DE MINAS,8300.07,MG,5.269999999999998,2014
0.1346604215456674,3157377,SANTA CRUZ DE SALINAS,7643.42,MG,24.886666666666667,2014
0.0211489898989899,3157401,SANTA CRUZ DO ESCALVADO,8320.36,MG,12.93666666666667,2014
0.4640933572710951,3157500,SANTA EFIGENIA DE MINAS,6779.93,MG,18.66,2014
0.0389048991354466,3157609,SANTA FE DE MINAS,8245.26,MG,17.97,2014
0.5397727272727273,3157658,SANTA HELENA DE MINAS,5733.04,MG,27.016666666666666,2014
0.2331897359056003,3157708,SANTA JULIANA,57398.29,MG,5.5733333333333315,2014
0.4718501837145905,3157906,SANTA MARGARIDA,13321.98,MG,10.363333333333335,2014
0.105981919599923,3158003,SANTA MARIA DE ITABIRA,13517.22,MG,11.366666666666667,2014
0.0301917584659322,3158102,SANTA MARIA DO SALTO,6419.53,MG,25.343333333333334,2014
0.3728865194211729,3158201,SANTA MARIA DO SUACUI,7511.01,MG,20.96666666666667,2014
