QT_VOTOS_NOMINAIS,NM_MUNICIPIO,SG_UF
0.3578752563397189,LARANJAL DO JARI,AP
0.19593689083820662,SANTANA,AP
0.38354397730203765,TARTARUGALZINHO,AP
0.6929290254237288,ÁGUA DOCE DO MARANHÃO,MA
0.9496375429225486,AFONSO CUNHA,MA
0.8223043068217541,ALTO ALEGRE DO MARANHÃO,MA
0.5206686429512516,ALCÂNTARA,MA
0.9198040399973156,ALTO ALEGRE DO PINDARÉ,MA
0.7323977740140334,ALDEIAS ALTAS,MA
0.900010276436132,APICUM-AÇU,MA
0.7725448220497726,ALTAMIRA DO MARANHÃO,MA
0.7365223993925588,AMAPÁ DO MARANHÃO,MA
0.8661844484629295,ALTO PARNAÍBA,MA
0.9207161125319693,ARAGUANÃ,MA
0.6032645777567837,AMARANTE DO MARANHÃO,MA
0.31927487976322605,BACABEIRA,MA
0.5403621966419826,ANAJATUBA,MA
0.6725063577281718,BACURITUBA,MA
0.5078855140186916,ANAPURUS,MA
0.8466947960618847,BELÁGUA,MA
0.7373489597528845,ARAIOSES,MA
0.8906227630637079,BELA VISTA DO MARANHÃO,MA
0.7085081797725475,ARARI,MA
0.8484769591252278,BERNARDO DO MEARIM,MA
0.6995713729055721,AXIXÁ,MA
0.6688763136620857,CACHOEIRA GRANDE,MA
0.35849445096464677,BACABAL,MA
0.5716283949178226,DAVINÓPOLIS,MA
0.8078598092077975,BACURI,MA
0.821076046155985,BOM JESUS DAS SELVAS,MA
0.4783536120845395,BALSAS,MA
0.8634116937914407,BOM LUGAR,MA
0.8519234683492775,BARÃO DE GRAJAÚ,MA
0.9022944550669216,BREJO DE AREIA,MA
0.7178588346755093,BARRA DO CORDA,MA
0.5841234840132304,BOA VISTA DO GURUPI,MA
0.5480758411162372,BARREIRINHAS,MA
0.5829253965145879,BURITICUPU,MA
0.48498603351955305,BENEDITO LEITE,MA
0.6119150988904969,BURITIRANA,MA
0.3529694638134167,BEQUIMÃO,MA
0.48135593220338985,CAMPESTRE DO MARANHÃO,MA
0.5483617152812904,BREJO,MA
0.9038307421061067,CAPINZAL DO NORTE,MA
0.7207213158068565,BURITI,MA
0.7982473222979553,CENTRAL DO MARANHÃO,MA
0.4984633771555404,BURITI BRAVO,MA
0.8744604316546762,CENTRO DO GUILHERME,MA
0.7037484885126964,CAJAPIÓ,MA
0.7473672161172161,CENTRO NOVO DO MARANHÃO,MA
0.7806704707560628,CAJARI,MA
0.5344059405940594,CIDELÂNDIA,MA
0.6305669826506886,CÂNDIDO MENDES,MA
0.7354877318970676,CONCEIÇÃO DO LAGO-AÇU,MA
0.8394839801205456,CANTANHEDE,MA
0.7366290219475815,FEIRA NOVA DO MARANHÃO,MA
0.5172467981456745,CAROLINA,MA
0.6968741038141669,FERNANDO FALCÃO,MA
0.7556365292644045,CARUTAPERA,MA
0.6980024711696869,FORMOSA DA SERRA NEGRA,MA
0.7012353914638684,CAXIAS,MA
0.7400065530799476,CEDRAL,MA
0.5351107773188134,GOVERNADOR EDISON LOBÃO,MA
0.4911540254705175,CHAPADINHA,MA
0.8010715117633357,GOVERNADOR LUIZ ROCHA,MA
0.3540192619433584,CODÓ,MA
0.8808684357023566,GOVERNADOR NEWTON BELLO,MA
0.6635966826713225,COELHO NETO,MA
0.7814082666231008,GOVERNADOR NUNES FREIRE,MA
0.3093342981186686,COLINAS,MA
0.8369114877589454,IGARAPÉ DO MEIO,MA
0.32470765501654164,COROATÁ,MA
0.8743046357615895,ITAIPAVA DO GRAJAÚ,MA
0.7351879615747682,CURURUPU,MA
0.6465888619096107,ITINGA DO MARANHÃO,MA
0.6325526002381897,DOM PEDRO,MA
0.8958971218616044,JATOBÁ,MA
0.9187824581650318,DUQUE BACELAR,MA
0.8864308399956193,JENIPAPO DOS VIEIRAS,MA
0.846429957314707,ESPERANTINÓPOLIS,MA
0.8205645161290323,JUNCO DO MARANHÃO,MA
0.812213534645457,FORTALEZA DOS NOGUEIRAS,MA
0.8339495257997107,LAGO DOS RODRIGUES,MA
0.7223224351747464,FORTUNA,MA
0.7556877843892195,LAGOA DO MATO,MA
0.7354596622889306,GODOFREDO VIANA,MA
0.26859384079023824,LAGOA GRANDE DO MARANHÃO,MA
0.7654589095896673,GONÇALVES DIAS,MA
0.3419721871049305,LAJEADO NOVO,MA
0.8890977443609023,GOVERNADOR ARCHER,MA
0.7153724560363565,MARACAÇUMÉ,MA
0.690625,GOVERNADOR EUGÊNIO BARROS,MA
0.7465480926749356,MARAJÁ DO SENA,MA
0.9344512195121951,GRAÇA ARANHA,MA
0.9447628973423658,MARANHÃOZINHO,MA
0.5557211047650581,GRAJAÚ,MA
0.7890808274685434,MATÕES DO NORTE,MA
0.6758782201405152,GUIMARÃES,MA
0.9081419624217119,MILAGRES DO MARANHÃO,MA
0.6319869193968388,HUMBERTO DE CAMPOS,MA
0.8001864512119329,NOVA COLINAS,MA
0.4195488721804511,ICATU,MA
0.8939410303488498,NOVA OLINDA DO MARANHÃO,MA
0.8184639255236618,IGARAPÉ GRANDE,MA
0.8555232960044241,OLINDA NOVA DO MARANHÃO,MA
0.5338574407975506,IMPERATRIZ,MA
0.5802399700037495,PAULINO NEVES,MA
0.5430395031913059,SÃO LUÍS GONZAGA DO MARANHÃO,MA
0.801594403318962,PEDRO DO ROSÁRIO,MA
0.5729127783999005,ITAPECURU MIRIM,MA
0.5687665612445508,PERITORÓ,MA
0.5427223371251293,JOÃO LISBOA,MA
0.8232434821034026,PORTO RICO DO MARANHÃO,MA
0.81648629979277,JOSELÂNDIA,MA
0.9226576693485595,PRESIDENTE MÉDICI,MA
0.7196443341604631,LAGO DA PEDRA,MA
0.527796978374642,PRESIDENTE SARNEY,MA
0.6717914438502673,LAGO DO JUNCO,MA
0.4559701971867172,RAPOSA,MA
0.7428343039853831,LAGO VERDE,MA
0.7241379310344828,RIBAMAR FIQUENE,MA
