,CodMun,UF,Municípios,Pessoal ocupado,Pop,Mreh0116,Empregado_mun,percent_empregado_mun
2791,3146750.0,MG,Palmópolis ,501,5196.0,368,368.0,0.7345309381237525
2792,3146909.0,MG,Papagaios ,4406,15922.0,531,531.0,0.12051747616886065
2793,3147006.0,MG,Paracatu ,31155,94539.0,3256,3256.0,0.10450970951693148
2794,3147105.0,MG,Pará de Minas ,35191,95616.0,3230,3230.0,0.09178483134892444
2795,3147204.0,MG,Paraguaçu ,6100,21693.0,806,806.0,0.1321311475409836
2796,3147303.0,MG,Paraisópolis ,6071,21353.0,788,788.0,0.12979739746335037
2797,3147402.0,MG,Paraopeba ,8919,24854.0,703,703.0,0.07882049557125238
2798,3147501.0,MG,Passabém ,298,1619.0,184,184.0,0.6174496644295302
2799,3147600.0,MG,Passa Quatro ,3850,16439.0,516,516.0,0.13402597402597402
2800,3147709.0,MG,Passa Tempo ,1963,8031.0,373,373.0,0.19001528273051452
2801,3147808.0,MG,Passa,506,2024.0,226,226.0,0.44664031620553357
2802,3147907.0,MG,Passos ,31172,115970.0,2380,2380.0,0.07635057102527909
2803,3147956.0,MG,Patis ,499,6031.0,421,421.0,0.843687374749499
2804,3148004.0,MG,Patos de Minas ,58101,154641.0,3580,3580.0,0.061616839641314265
2805,3148103.0,MG,Patrocínio ,26259,92116.0,2850,2850.0,0.10853421683994059
2806,3148202.0,MG,Patrocínio do Muriaé ,1080,5744.0,328,328.0,0.3037037037037037
2807,3148301.0,MG,Paula Cândido ,718,9597.0,372,372.0,0.5181058495821727
2808,3148400.0,MG,Paulistas ,567,4794.0,284,284.0,0.5008818342151675
2809,3148509.0,MG,Pavão ,705,8390.0,348,348.0,0.49361702127659574
2810,3148608.0,MG,Peçanha ,1839,17534.0,748,748.0,0.4067427949972811
2811,3148707.0,MG,Pedra Azul ,3438,24333.0,1235,1235.0,0.35922047702152415
2812,3148756.0,MG,Pedra Bonita ,385,7157.0,381,381.0,0.9896103896103896
2813,3148806.0,MG,Pedra do Anta ,528,2960.0,333,333.0,0.6306818181818182
2814,3148905.0,MG,Pedra do Indaiá ,1487,3977.0,236,236.0,0.15870880968392737
2815,3149002.0,MG,Pedra Dourada ,388,2559.0,303,303.0,0.7809278350515464
2816,3149101.0,MG,Pedralva ,1613,11098.0,380,380.0,0.23558586484810912
2817,3149150.0,MG,Pedras de Maria da Cruz ,673,12313.0,470,470.0,0.6983655274888558
2818,3149200.0,MG,Pedrinópolis ,691,3651.0,398,398.0,0.5759768451519537
2819,3149309.0,MG,Pedro Leopoldo ,20170,65149.0,1970,1970.0,0.09766980664352999
2820,3149408.0,MG,Pedro Teixeira ,391,1804.0,235,235.0,0.6010230179028133
2821,3149507.0,MG,Pequeri ,785,3340.0,226,226.0,0.2878980891719745
2822,3149606.0,MG,Pequi ,693,4457.0,241,241.0,0.3477633477633478
2823,3149705.0,MG,Perdigão ,3219,11994.0,574,574.0,0.1783162472817645
2824,3149804.0,MG,Perdizes ,4962,16469.0,1253,1253.0,0.2525191455058444
2825,3149903.0,MG,Perdões ,5923,21577.0,795,795.0,0.1342225223704204
2826,3149952.0,MG,Periquito ,817,6738.0,603,603.0,0.7380660954712362
2827,3150000.0,MG,Pescador ,479,4261.0,244,244.0,0.5093945720250522
2828,3150109.0,MG,Piau ,404,2719.0,187,187.0,0.4628712871287129
2829,3150158.0,MG,Piedade de Caratinga ,1090,8832.0,250,250.0,0.22935779816513763
2830,3150208.0,MG,Piedade de Ponte Nova ,526,4141.0,256,256.0,0.4866920152091255
2831,3150307.0,MG,Piedade do Rio Grande ,769,4436.0,217,217.0,0.28218465539661897
2832,3150406.0,MG,Piedade dos Gerais ,660,5034.0,274,274.0,0.41515151515151516
2833,3150505.0,MG,Pimenta ,2125,8715.0,417,417.0,0.19623529411764706
2834,3150539.0,MG,Pingo,674,5029.0,359,359.0,0.5326409495548962
2835,3150570.0,MG,Pintópolis ,634,7540.0,396,396.0,0.6246056782334385
2836,3150604.0,MG,Piracema ,1067,6386.0,314,314.0,0.2942830365510778
2837,3150703.0,MG,Pirajuba ,2605,6491.0,361,361.0,0.13857965451055662
2838,3150802.0,MG,Piranga ,1585,17641.0,498,498.0,0.3141955835962145
2839,3150901.0,MG,Piranguçu ,589,5504.0,192,192.0,0.32597623089983024
2840,3151008.0,MG,Piranguinho ,1349,8683.0,263,263.0,0.1949592290585619
2841,3151107.0,MG,Pirapetinga ,2779,10791.0,442,442.0,0.1590500179920835
2842,3151206.0,MG,Pirapora ,17418,56845.0,1997,1997.0,0.114651509932254
2843,3151305.0,MG,Piraúba ,2859,10732.0,460,460.0,0.1608954179783141
2844,3151404.0,MG,Pitangui ,6172,28433.0,681,681.0,0.11033700583279327
2845,3151503.0,MG,Piumhi ,9693,35137.0,1324,1324.0,0.13659341793046528
2846,3151602.0,MG,Planura ,1644,12445.0,447,447.0,0.2718978102189781
2847,3151701.0,MG,Poço Fundo ,2497,16900.0,500,500.0,0.2002402883460152
2848,3151800.0,MG,Poços de Caldas ,63040,169838.0,6290,6290.0,0.09977791878172589
2849,3151909.0,MG,Pocrane ,857,8288.0,373,373.0,0.4352392065344224
2850,3152006.0,MG,Pompéu ,7304,32248.0,1192,1192.0,0.16319824753559695
2851,3152105.0,MG,Ponte Nova ,19813,60003.0,2014,2014.0,0.10165043153485086
2852,3152131.0,MG,Ponto Chique ,494,4305.0,376,376.0,0.7611336032388664
2853,3152170.0,MG,Ponto dos Volantes ,1044,12235.0,574,574.0,0.5498084291187739
2854,3152204.0,MG,Porteirinha ,4488,37823.0,1206,1206.0,0.26871657754010697
2855,3152303.0,MG,Porto Firme ,1056,11414.0,320,320.0,0.30303030303030304
2856,3152402.0,MG,Poté ,1407,16675.0,613,613.0,0.43567874911158494
2857,3152501.0,MG,Pouso Alegre ,64523,154293.0,3933,3933.0,0.060955008291616944
2858,3152600.0,MG,Pouso Alto ,1786,5862.0,262,262.0,0.14669652855543114
2859,3152709.0,MG,Prados ,2164,9128.0,336,336.0,0.15526802218114602
2860,3152808.0,MG,Prata ,7276,28173.0,1036,1036.0,0.1423859263331501
2861,3152907.0,MG,Pratápolis ,1587,8530.0,362,362.0,0.22810333963453056
2862,3153004.0,MG,Pratinha ,434,3658.0,225,225.0,0.5184331797235023
2863,3153103.0,MG,Presidente Bernardes ,716,5315.0,309,309.0,0.43156424581005587
2864,3153202.0,MG,Presidente Juscelino ,536,3572.0,299,299.0,0.5578358208955224
2865,3153301.0,MG,Presidente Kubitschek ,452,3000.0,385,385.0,0.8517699115044248
2866,3153400.0,MG,Presidente Olegário ,2686,19680.0,903,903.0,0.3361876396128071
2867,3153509.0,MG,Alto Jequitibá ,1009,8286.0,271,271.0,0.26858275520317143
2868,3153608.0,MG,Prudente de Morais ,2081,10931.0,429,429.0,0.20615088899567516
2869,3153707.0,MG,Quartel Geral ,562,3603.0,359,359.0,0.6387900355871886
2870,3153806.0,MG,Queluzito ,382,1948.0,174,174.0,0.45549738219895286
2871,3153905.0,MG,Raposos ,1503,16501.0,643,643.0,0.4278110445775116
2872,3154002.0,MG,Raul Soares ,3325,23663.0,804,804.0,0.2418045112781955
2873,3154101.0,MG,Recreio ,1372,10522.0,378,378.0,0.2755102040816326
2874,3154150.0,MG,Reduto ,907,7247.0,349,349.0,0.38478500551267913
2875,3154200.0,MG,Resende Costa ,1828,11578.0,361,361.0,0.1974835886214442
2876,3154309.0,MG,Resplendor ,2918,17396.0,887,887.0,0.3039753255654558
2877,3154408.0,MG,Ressaquinha ,833,4826.0,343,343.0,0.4117647058823529
2878,3154457.0,MG,Riachinho ,767,8132.0,666,666.0,0.8683181225554107
2879,3154507.0,MG,Riacho dos Machados ,1500,9471.0,713,713.0,0.47533333333333333
2880,3154606.0,MG,Ribeirão das Neves ,36477,341415.0,5607,5607.0,0.153713298791019
2881,3154705.0,MG,Ribeirão Vermelho ,966,4061.0,230,230.0,0.23809523809523808
2882,3154804.0,MG,Rio Acima ,2708,10524.0,682,682.0,0.2518463810930576
2883,3154903.0,MG,Rio Casca ,2437,13384.0,665,665.0,0.27287648748461224
2884,3155009.0,MG,Rio Doce ,530,2630.0,280,280.0,0.5283018867924528
2885,3155108.0,MG,Rio do Prado ,429,5117.0,307,307.0,0.7156177156177156
2886,3155207.0,MG,Rio Espera ,553,5332.0,292,292.0,0.5280289330922242
2887,3155306.0,MG,Rio Manso ,819,5924.0,242,242.0,0.2954822954822955
2888,3155405.0,MG,Rio Novo ,1411,8964.0,363,363.0,0.25726435152374205
2889,3155504.0,MG,Rio Paranaíba ,3252,12356.0,671,671.0,0.20633456334563346
2890,3155603.0,MG,Rio Pardo de Minas ,2735,31171.0,1139,1139.0,0.41645338208409505
2891,3155702.0,MG,Rio Piracicaba ,3084,14325.0,614,614.0,0.19909208819714655
2892,3155801.0,MG,Rio Pomba ,4334,18007.0,488,488.0,0.11259806183664052
2893,3155900.0,MG,Rio Preto ,774,5493.0,333,333.0,0.43023255813953487
2894,3156007.0,MG,Rio Vermelho ,1310,12635.0,496,496.0,0.3786259541984733
2895,3156106.0,MG,Ritápolis ,781,4521.0,212,212.0,0.2714468629961588
2896,3156205.0,MG,Rochedo de Minas ,536,2335.0,180,180.0,0.3358208955223881
2897,3156304.0,MG,Rodeiro ,4159,8333.0,295,295.0,0.0709305121423419
2898,3156403.0,MG,Romaria ,583,3507.0,227,227.0,0.3893653516295026
2899,3156452.0,MG,Rosário da Limeira ,865,4648.0,359,359.0,0.41502890173410406
2900,3156502.0,MG,Rubelita ,648,5609.0,489,489.0,0.7546296296296297
2901,3156601.0,MG,Rubim ,899,10269.0,838,838.0,0.932146829810901
2902,3156700.0,MG,Sabará ,24985,137877.0,3610,3610.0,0.1444866920152091
2903,3156809.0,MG,Sabinópolis ,2009,15364.0,473,473.0,0.23544051767048282
2904,3156908.0,MG,Sacramento ,8794,26556.0,1088,1088.0,0.1237207186718217
2905,3157005.0,MG,Salinas ,8810,41864.0,1829,1829.0,0.20760499432463111
2906,3157104.0,MG,Salto da Divisa ,721,7014.0,408,408.0,0.565880721220527
2907,3157203.0,MG,Santa Bárbara ,7687,31873.0,762,762.0,0.09912839859503057
2908,3157252.0,MG,Santa Bárbara do Leste ,911,8212.0,316,316.0,0.3468715697036224
2909,3157278.0,MG,Santa Bárbara do Monte Verde ,528,3212.0,275,275.0,0.5208333333333334
2910,3157302.0,MG,Santa Bárbara do Tugúrio ,639,4385.0,252,252.0,0.39436619718309857
2911,3157336.0,MG,Santa Cruz de Minas ,1683,8723.0,274,274.0,0.1628045157456922
2912,3157377.0,MG,Santa Cruz de Salinas ,461,4074.0,391,391.0,0.8481561822125814
2913,3157401.0,MG,Santa Cruz do Escalvado ,1030,4693.0,247,247.0,0.23980582524271846
2914,3157500.0,MG,Santa Efigênia de Minas ,558,4354.0,357,357.0,0.6397849462365591
2915,3157609.0,MG,Santa Fé de Minas ,625,3806.0,339,339.0,0.5424
2916,3157658.0,MG,Santa Helena de Minas ,327,6406.0,279,279.0,0.8532110091743119
2917,3157708.0,MG,Santa Juliana ,3564,14497.0,584,584.0,0.1638608305274972
2918,3157807.0,MG,Santa Luzia ,35159,221705.0,3870,3870.0,0.11007138997127336
2919,3157906.0,MG,Santa Margarida ,1594,16393.0,606,606.0,0.38017565872020076
2920,3158003.0,MG,Santa Maria de Itabira ,2496,10867.0,426,426.0,0.17067307692307693
2921,3158102.0,MG,Santa Maria do Salto ,505,5203.0,400,400.0,0.7920792079207921
2922,3158201.0,MG,Santa Maria do Suaçuí ,1757,14607.0,651,651.0,0.3705179282868526
2923,3158300.0,MG,Santana da Vargem ,1525,7047.0,356,356.0,0.23344262295081966
2924,3158409.0,MG,Santana de Cataguases ,495,3909.0,284,284.0,0.5737373737373738
2925,3158508.0,MG,Santana de Pirapama ,650,7538.0,312,312.0,0.48
2926,3158607.0,MG,Santana do Deserto ,550,3985.0,248,248.0,0.4509090909090909
2927,3158706.0,MG,Santana do Garambéu ,299,2494.0,208,208.0,0.6956521739130435
2928,3158805.0,MG,Santana do Jacaré ,848,4847.0,231,231.0,0.27240566037735847
2929,3158904.0,MG,Santana do Manhuaçu ,1117,8660.0,348,348.0,0.3115487914055506
2930,3158953.0,MG,Santana do Paraíso ,7014,36048.0,1183,1183.0,0.1686626746506986
2931,3159001.0,MG,Santana do Riacho ,1242,4334.0,263,263.0,0.21175523349436393
2932,3159100.0,MG,Santana dos Montes ,534,3753.0,260,260.0,0.4868913857677903
2933,3159209.0,MG,Santa Rita de Caldas ,1345,8900.0,332,332.0,0.24684014869888476
2934,3159308.0,MG,Santa Rita de Jacutinga ,875,4843.0,412,412.0,0.47085714285714286
2935,3159357.0,MG,Santa Rita de Minas ,1147,7322.0,313,313.0,0.2728857890148213
2936,3159407.0,MG,Santa Rita de Ibitipoca ,561,3380.0,215,215.0,0.38324420677361853
2937,3159506.0,MG,Santa Rita do Itueto ,742,5426.0,392,392.0,0.5283018867924528
2938,3159605.0,MG,Santa Rita do Sapucaí ,16236,44226.0,1406,1406.0,0.08659768415865977
2939,3159704.0,MG,Santa Rosa da Serra ,554,3364.0,320,320.0,0.5776173285198556
2940,3159803.0,MG,Santa Vitória ,5299,19997.0,1390,1390.0,0.2623136440837894
2941,3159902.0,MG,Santo Antônio do Amparo ,3022,18697.0,594,594.0,0.19655857048312375
2942,3160009.0,MG,Santo Antônio do Aventureiro ,604,3602.0,255,255.0,0.42218543046357615
2943,3160108.0,MG,Santo Antônio do Grama ,641,3861.0,288,288.0,0.44929797191887677
2944,3160207.0,MG,Santo Antônio do Itambé ,378,3763.0,257,257.0,0.6798941798941799
2945,3160306.0,MG,Santo Antônio do Jacinto ,789,11570.0,514,514.0,0.6514575411913816
2946,3160405.0,MG,Santo Antônio do Monte ,6604,28603.0,1051,1051.0,0.1591459721380981
2947,3160454.0,MG,Santo Antônio do Retiro ,415,7316.0,479,479.0,1.1542168674698796
2948,3160504.0,MG,Santo Antônio do Rio Abaixo ,259,1756.0,149,149.0,0.5752895752895753
2949,3160603.0,MG,Santo Hipólito ,413,3044.0,242,242.0,0.585956416464891
2950,3160702.0,MG,Santos Dumont ,8116,46357.0,1364,1364.0,0.1680630852636767
2951,3160801.0,MG,São Bento Abade ,444,5411.0,212,212.0,0.4774774774774775
2952,3160900.0,MG,São Brás do Suaçuí ,887,3770.0,333,333.0,0.3754227733934611
2953,3160959.0,MG,São Domingos das Dores ,705,5672.0,340,340.0,0.48226950354609927
2954,3161007.0,MG,São Domingos do Prata ,3076,17296.0,759,759.0,0.24674902470741222
2955,3161056.0,MG,São Félix de Minas ,515,3354.0,275,275.0,0.5339805825242718
2956,3161106.0,MG,São Francisco ,5566,56625.0,1921,1921.0,0.3451311534315487
2957,3161205.0,MG,São Francisco de Paula ,985,6512.0,138,138.0,0.1401015228426396
2958,3161304.0,MG,São Francisco de Sales ,1035,6309.0,358,358.0,0.3458937198067633
2959,3161403.0,MG,São Francisco do Glória ,632,4758.0,283,283.0,0.4477848101265823
2960,3161502.0,MG,São Geraldo ,2907,12751.0,303,303.0,0.1042311661506708
2961,3161601.0,MG,São Geraldo da Piedade ,453,3860.0,315,315.0,0.695364238410596
2962,3161650.0,MG,São Geraldo do Baixio ,448,4104.0,300,300.0,0.6696428571428571
2963,3161700.0,MG,São Gonçalo do Abaeté ,1642,8527.0,454,454.0,0.27649208282582216
2964,3161809.0,MG,São Gonçalo do Pará ,2647,12776.0,510,510.0,0.19267094824329428
2965,3161908.0,MG,São Gonçalo do Rio Abaixo ,6477,11114.0,1364,1364.0,0.2105913231434306
2966,3162005.0,MG,São Gonçalo do Sapucaí ,5950,25670.0,767,767.0,0.1289075630252101
2967,3162104.0,MG,São Gotardo ,9431,36084.0,1242,1242.0,0.1316933517124377
2968,3162203.0,MG,São João Batista do Glória ,1416,7541.0,461,461.0,0.3255649717514124
2969,3162252.0,MG,São João da Lagoa ,586,4949.0,350,350.0,0.5972696245733788
2970,3162302.0,MG,São João da Mata ,423,2743.0,240,240.0,0.5673758865248227
2971,3162401.0,MG,São João da Ponte ,2763,25033.0,1352,1352.0,0.4893231994209193
2972,3162450.0,MG,São João das Missões ,646,13232.0,538,538.0,0.8328173374613003
2973,3162500.0,MG,São João del Rei ,26252,90897.0,1747,1747.0,0.06654731068109096
2974,3162559.0,MG,São João do Manhuaçu ,1449,11785.0,451,451.0,0.3112491373360939
2975,3162575.0,MG,São João do Manteninha ,1275,5975.0,351,351.0,0.2752941176470588
2976,3162609.0,MG,São João do Oriente ,873,7393.0,405,405.0,0.4639175257731959
2977,3162658.0,MG,São João do Pacuí ,432,4476.0,336,336.0,0.7777777777777778
2978,3162708.0,MG,São João do Paraíso ,2812,23797.0,880,880.0,0.3129445234708393
2979,3162807.0,MG,São João Evangelista ,2126,15761.0,612,612.0,0.2878645343367827
2980,3162906.0,MG,São João Nepomuceno ,6350,26530.0,838,838.0,0.13196850393700787
2981,3162922.0,MG,São Joaquim de Bicas ,8394,32696.0,1395,1395.0,0.16619013581129377
2982,3162948.0,MG,São José da Barra ,1356,7532.0,331,331.0,0.24410029498525074
2983,3162955.0,MG,São José da Lapa ,6983,24490.0,1297,1297.0,0.1857367893455535
2984,3163003.0,MG,São José da Safira ,586,4291.0,347,347.0,0.5921501706484642
2985,3163102.0,MG,São José da Varginha ,636,5151.0,296,296.0,0.46540880503144655
2986,3163201.0,MG,São José do Alegre ,496,4222.0,189,189.0,0.3810483870967742
2987,3163300.0,MG,São José do Divino ,456,3851.0,326,326.0,0.7149122807017544
2988,3163409.0,MG,São José do Goiabal ,697,5356.0,281,281.0,0.4031563845050215
2989,3163508.0,MG,São José do Jacuri ,642,6409.0,318,318.0,0.4953271028037383
2990,3163607.0,MG,São José do Mantimento ,403,2821.0,267,267.0,0.6625310173697271
2991,3163706.0,MG,São Lourenço ,13872,46539.0,1492,1492.0,0.10755478662053057
2992,3163805.0,MG,São Miguel do Anta ,373,6949.0,282,282.0,0.7560321715817694
2993,3163904.0,MG,São Pedro da União ,618,4563.0,255,255.0,0.41262135922330095
2994,3164001.0,MG,São Pedro dos Ferros ,1317,7634.0,276,276.0,0.20956719817767655
2995,3164100.0,MG,São Pedro do Suaçuí ,625,5160.0,340,340.0,0.544
2996,3164209.0,MG,São Romão ,993,12713.0,577,577.0,0.581067472306143
2997,3164308.0,MG,São Roque de Minas ,1522,7100.0,329,329.0,0.2161629434954008
2998,3164407.0,MG,São Sebastião da Bela Vista ,1894,5598.0,407,407.0,0.21488912354804646
2999,3164431.0,MG,São Sebastião da Vargem Alegre ,439,3039.0,270,270.0,0.6150341685649203
3000,3164472.0,MG,São Sebastião do Anta ,721,6697.0,417,417.0,0.5783633841886269
3001,3164506.0,MG,São Sebastião do Maranhão ,694,9884.0,393,393.0,0.5662824207492796
3002,3164605.0,MG,São Sebastião do Oeste ,4263,6948.0,304,304.0,0.07131128313394323
3003,3164704.0,MG,São Sebastião do Paraíso ,22056,71915.0,2068,2068.0,0.0937613347841857
3004,3164803.0,MG,São Sebastião do Rio Preto ,318,1478.0,250,250.0,0.7861635220125787
3005,3164902.0,MG,São Sebastião do Rio Verde ,511,2259.0,186,186.0,0.3639921722113503
3006,3165008.0,MG,São Tiago ,2228,10979.0,355,355.0,0.15933572710951527
3007,3165107.0,MG,São Tomás de Aquino ,1119,6980.0,340,340.0,0.30384271671134944
3008,3165206.0,MG,São Thomé das Letras ,1835,7151.0,333,333.0,0.18147138964577655
3009,3165305.0,MG,São Vicente de Minas ,1820,7876.0,276,276.0,0.15164835164835164
3010,3165404.0,MG,Sapucaí,1525,7045.0,286,286.0,0.18754098360655738
3011,3165503.0,MG,Sardoá ,845,6421.0,348,348.0,0.41183431952662725
3012,3165537.0,MG,Sarzedo ,11833,34050.0,1491,1491.0,0.1260035493957576
3013,3165552.0,MG,Setubinha ,667,12493.0,447,447.0,0.6701649175412294
3014,3165560.0,MG,Sem,381,2579.0,221,221.0,0.5800524934383202
3015,3165578.0,MG,Senador Amaral ,945,5365.0,346,346.0,0.36613756613756615
3016,3165602.0,MG,Senador Cortes ,429,2001.0,239,239.0,0.5571095571095571
3017,3165701.0,MG,Senador Firmino ,1260,7902.0,368,368.0,0.2920634920634921
3018,3165800.0,MG,Senador José Bento ,335,1422.0,212,212.0,0.6328358208955224
3019,3165909.0,MG,Senador Modestino Gonçalves ,547,4056.0,302,302.0,0.5521023765996343
3020,3166006.0,MG,Senhora de Oliveira ,686,5786.0,311,311.0,0.45335276967930027
3021,3166105.0,MG,Senhora do Porto ,346,3516.0,228,228.0,0.6589595375722543
3022,3166204.0,MG,Senhora dos Remédios ,1128,10474.0,349,349.0,0.30939716312056736
3023,3166303.0,MG,Sericita ,878,7340.0,347,347.0,0.3952164009111617
3024,3166402.0,MG,Seritinga ,431,1857.0,195,195.0,0.45243619489559167
3025,3166501.0,MG,Serra Azul de Minas ,460,4292.0,325,325.0,0.7065217391304348
3026,3166600.0,MG,Serra da Saudade ,192,771.0,133,133.0,0.6927083333333334
3027,3166709.0,MG,Serra dos Aimorés ,1068,8725.0,294,294.0,0.2752808988764045
3028,3166808.0,MG,Serra do Salitre ,3477,11750.0,720,720.0,0.2070750647109577
3029,3166907.0,MG,Serrania ,1194,7667.0,355,355.0,0.29731993299832493
3030,3166956.0,MG,Serranópolis de Minas ,464,4836.0,358,358.0,0.771551724137931
3031,3167004.0,MG,Serranos ,363,1949.0,183,183.0,0.5041322314049587
3032,3167103.0,MG,Serro ,2710,20915.0,668,668.0,0.24649446494464944
3033,3167202.0,MG,Sete Lagoas ,81567,243950.0,6975,6975.0,0.08551252344698224
3034,3167301.0,MG,Silveirânia ,347,2267.0,237,237.0,0.6829971181556196
3035,3167400.0,MG,Silvianópolis ,918,6258.0,256,256.0,0.2788671023965142
3036,3167509.0,MG,Simão Pereira ,627,2621.0,190,190.0,0.30303030303030304
3037,3167608.0,MG,Simonésia ,1785,19834.0,670,670.0,0.3753501400560224
3038,3167707.0,MG,Sobrália ,645,5476.0,400,400.0,0.6201550387596899
3039,3167806.0,MG,Soledade de Minas ,773,6226.0,245,245.0,0.3169469598965071
3040,3167905.0,MG,Tabuleiro ,726,3669.0,231,231.0,0.3181818181818182
3041,3168002.0,MG,Taiobeiras ,6771,34653.0,1282,1282.0,0.18933687786146802
3042,3168051.0,MG,Taparuba ,534,3093.0,322,322.0,0.602996254681648
3043,3168101.0,MG,Tapira ,2451,4890.0,605,605.0,0.24683802529579763
3044,3168200.0,MG,Tapiraí ,213,1869.0,240,240.0,1.1267605633802817
3045,3168309.0,MG,Taquaraçu de Minas ,663,4120.0,267,267.0,0.40271493212669685
3046,3168408.0,MG,Tarumirim ,1714,14280.0,761,761.0,0.44399066511085183
3047,3168507.0,MG,Teixeiras ,1802,11680.0,526,526.0,0.29189789123196447
3048,3168606.0,MG,Teófilo Otoni ,35178,141269.0,3757,3757.0,0.10679970436067997
3049,3168705.0,MG,Timóteo ,22991,91268.0,2250,2250.0,0.09786438171458396
3050,3168804.0,MG,Tiradentes ,3417,8160.0,404,404.0,0.11823236757389523
3051,3168903.0,MG,Tiros ,1175,6369.0,339,339.0,0.2885106382978723
3052,3169000.0,MG,Tocantins ,3695,16769.0,519,519.0,0.14046008119079836
3053,3169059.0,MG,Tocos do Moji ,394,4117.0,215,215.0,0.5456852791878173
3054,3169109.0,MG,Toledo ,1073,6336.0,328,328.0,0.30568499534016774
3055,3169208.0,MG,Tombos ,1214,7683.0,391,391.0,0.32207578253706753
3056,3169307.0,MG,Três Corações ,19275,80561.0,2164,2164.0,0.1122697795071336
3057,3169356.0,MG,Três Marias ,8781,33062.0,1697,1697.0,0.19325817105113313
3058,3169406.0,MG,Três Pontas ,15404,57127.0,1574,1574.0,0.10218125162295508
3059,3169505.0,MG,Tumiritinga ,827,6797.0,460,460.0,0.5562273276904474
3060,3169604.0,MG,Tupaciguara ,6720,25466.0,1221,1221.0,0.18169642857142856
3061,3169703.0,MG,Turmalina ,4472,20280.0,853,853.0,0.19074239713774596
3062,3169802.0,MG,Turvolândia ,740,5099.0,258,258.0,0.34864864864864864
3063,3169901.0,MG,Ubá ,34408,117995.0,1725,1725.0,0.05013368983957219
3064,3170008.0,MG,Ubaí ,915,12661.0,635,635.0,0.6939890710382514
3065,3170057.0,MG,Ubaporanga ,1585,12514.0,505,505.0,0.3186119873817035
3066,3170107.0,MG,Uberaba ,118121,340277.0,8861,8861.0,0.07501629684814724
3067,3170206.0,MG,Uberlândia ,292609,706597.0,12926,12926.0,0.04417499119986056
3068,3170305.0,MG,Umburatiba ,275,2582.0,211,211.0,0.7672727272727272
3069,3170404.0,MG,Unaí ,22282,85461.0,2388,2388.0,0.10717170810519702
3070,3170438.0,MG,União de Minas ,594,4265.0,311,311.0,0.5235690235690236
3071,3170479.0,MG,Uruana de Minas ,522,3256.0,284,284.0,0.5440613026819924
3072,3170503.0,MG,Urucânia ,3025,10333.0,429,429.0,0.14181818181818182
3073,3170529.0,MG,Urucuia ,970,17470.0,698,698.0,0.7195876288659794
3074,3170578.0,MG,Vargem Alegre ,867,6460.0,294,294.0,0.3391003460207612
3075,3170602.0,MG,Vargem Bonita ,348,2143.0,221,221.0,0.6350574712643678
3076,3170651.0,MG,Vargem Grande do Rio Pardo ,734,5045.0,428,428.0,0.5831062670299727
3077,3170701.0,MG,Varginha ,55379,137608.0,2858,2858.0,0.05160801025659546
3078,3170750.0,MG,Varjão de Minas ,1196,7235.0,304,304.0,0.25418060200668896
3079,3170800.0,MG,Várzea da Palma ,7387,40101.0,1722,1722.0,0.23311222417760932
3080,3170909.0,MG,Varzelândia ,1544,19290.0,892,892.0,0.5777202072538861
3081,3171006.0,MG,Vazante ,6245,20692.0,1314,1314.0,0.21040832666132905
3082,3171030.0,MG,Verdelândia ,897,9527.0,540,540.0,0.6020066889632107
3083,3171071.0,MG,Veredinha ,1033,5733.0,333,333.0,0.32236205227492737
3084,3171105.0,MG,Veríssimo ,487,4090.0,255,255.0,0.5236139630390144
3085,3171154.0,MG,Vermelho Novo ,443,4852.0,232,232.0,0.5237020316027088
3086,3171204.0,MG,Vespasiano ,26216,131849.0,4390,4390.0,0.16745498931949954
3087,3171303.0,MG,Viçosa ,26245,79910.0,1352,1352.0,0.0515145742046104
3088,3171402.0,MG,Vieiras ,583,3570.0,299,299.0,0.5128644939965694
3089,3171501.0,MG,Mathias Lobato ,814,3157.0,352,352.0,0.43243243243243246
3090,3171600.0,MG,Virgem da Lapa ,1177,13729.0,605,605.0,0.514018691588785
3091,3171709.0,MG,Virgínia ,1627,8652.0,341,341.0,0.2095881991395206
3092,3171808.0,MG,Virginópolis ,1400,10459.0,414,414.0,0.2957142857142857
3093,3171907.0,MG,Virgolândia ,547,5303.0,333,333.0,0.6087751371115173
3094,3172004.0,MG,Visconde do Rio Branco ,14314,43351.0,1428,1428.0,0.0997624703087886
3095,3172103.0,MG,Volta Grande ,1032,5270.0,286,286.0,0.2771317829457364
3096,3172202.0,MG,Wenceslau Braz ,422,2543.0,132,132.0,0.3127962085308057
3097,3200102.0,ES,Afonso Cláudio ,4740,30326.0,1398,1398.0,0.2949367088607595
3098,3200136.0,ES,Águia Branca ,1697,9621.0,587,587.0,0.34590453741897464
3099,3200169.0,ES,Água Doce do Norte ,1428,10801.0,447,447.0,0.3130252100840336
3100,3200201.0,ES,Alegre ,4924,29869.0,913,913.0,0.18541835905767667
3101,3200300.0,ES,Alfredo Chaves ,5291,14670.0,903,903.0,0.17066717066717066
3102,3200359.0,ES,Alto Rio Novo ,908,7911.0,491,491.0,0.5407488986784141
3103,3200409.0,ES,Anchieta ,8014,30285.0,2702,2702.0,0.3371599700524083
3104,3200508.0,ES,Apiacá ,953,7542.0,337,337.0,0.35362014690451204
