,nm_municipio,0,sg_uf
575,BOA HORA,0.31711317659923455,PI
576,BOA NOVA,0.728418105459636,BA
577,BOA SAÚDE,0.31648936170212766,RN
578,BOA VENTURA,0.40468521229868226,PB
579,BOA VENTURA DE SÃO ROQUE,0.30434782608695654,PR
580,BOA VIAGEM,0.7600953959335462,CE
581,BOA VISTA,0.056356355006607156,PB
582,BOA VISTA DA APARECIDA,0.6020476296461161,PR
583,BOA VISTA DAS MISSÕES,0.19638648860958366,RS
584,BOA VISTA DO BURICÁ,0.11044083526682134,RS
585,BOA VISTA DO CADEADO,0.21288692356285535,RS
586,BOA VISTA DO GURUPI,0.35531667635095876,MA
587,BOA VISTA DO INCRA,0.23864324651726226,RS
588,BOA VISTA DO RAMOS,0.2228243544788014,AM
589,BOA VISTA DO SUL,0.3821184510250569,RS
590,BOA VISTA DO TUPIM,0.1139719341061623,BA
591,BOCA DA MATA,0.2377876830710452,AL
592,BOCA DO ACRE,0.22319159749280026,AM
593,BOCAINA,0.3941644562334218,PI
594,BOCAINA DE MINAS,0.008992805755395683,MG
595,BOCAINA DO SUL,0.5795216114141838,SC
596,BOCAIÚVA,0.2570960953939677,MG
597,BOCAIÚVA DO SUL,0.2148597963922129,PR
598,BODOCÓ,0.11727748691099477,PE
599,BODOQUENA,0.20298035673967035,MS
600,BODÓ,0.021693121693121695,RN
601,BOFETE,0.4833369636244827,SP
602,BOITUVA,0.43706563706563706,SP
603,BOM CONSELHO,0.12756337800742773,PE
604,BOM DESPACHO,0.0884971833545339,MG
605,BOM JARDIM,0.4276828696800579,MA
606,BOM JARDIM DA SERRA,0.5198598130841121,SC
607,BOM JARDIM DE GOIÁS,0.5108072342302603,GO
608,BOM JARDIM DE MINAS,0.08669698692438886,MG
609,BOM JESUS,0.37966272761680475,PB
610,BOM JESUS DA LAPA,0.48613096940234485,BA
611,BOM JESUS DA PENHA,0.33037600337980566,MG
612,BOM JESUS DA SERRA,0.621463005659191,BA
613,BOM JESUS DAS SELVAS,0.4168168709444845,MA
614,BOM JESUS DE GOIÁS,0.32887189292543023,GO
615,BOM JESUS DO AMPARO,0.23182121414276183,MG
616,BOM JESUS DO ARAGUAIA,0.12068264932954084,MT
617,BOM JESUS DO GALHO,0.3328537797541198,MG
618,BOM JESUS DO ITABAPOANA,0.49597694900511036,RJ
619,BOM JESUS DO NORTE,0.3383637807783956,ES
620,BOM JESUS DO OESTE,0.4409221902017291,SC
621,BOM JESUS DO SUL,0.7095327102803738,PR
622,BOM JESUS DO TOCANTINS,0.1950591868244982,PA
623,BOM JESUS DOS PERDÕES,0.41146333653538264,SP
624,BOM LUGAR,0.25682812735777877,MA
625,BOM PRINCÍPIO,0.5214053734868616,RS
626,BOM PRINCÍPIO DO PIAUÍ,0.22745201156981332,PI
627,BOM PROGRESSO,0.09526982011992005,RS
628,BOM REPOUSO,0.11035306157257377,MG
629,BOM RETIRO,0.2786536003408607,SC
630,BOM RETIRO DO SUL,0.17618124906841556,RS
631,BOM SUCESSO,0.3042604240970106,MG
632,BOM SUCESSO DE ITARARÉ,0.2049102927289896,SP
633,BOM SUCESSO DO SUL,0.46954545454545454,PR
634,BOMBINHAS,0.21588350097582945,SC
635,BONFIM,0.2573743922204214,MG
636,BONFIM DO PIAUÍ,0.6741379310344827,PI
637,BONFINÓPOLIS,0.07227769852591535,GO
638,BONFINÓPOLIS DE MINAS,0.2013977128335451,MG
639,BONINAL,0.36984853821768227,BA
640,BONITO,0.10237891030560195,BA
641,BONITO DE MINAS,0.5210104444984212,MG
642,BONITO DE SANTA FÉ,0.4252297410192147,PB
643,BONÓPOLIS,0.28787061994609164,GO
644,BOQUEIRÃO,0.3412671426952284,PB
645,BOQUEIRÃO DO LEÃO,0.22912446545127166,RS
646,BOQUEIRÃO DO PIAUÍ,0.5973983739837398,PI
647,BOQUIM,0.3121991576413959,SE
648,BOQUIRA,0.5917023378333882,BA
649,BORACÉIA,0.564673700664322,SP
650,BORBA,0.11561060822613943,AM
651,BORBOREMA,0.6277410555030951,PB
652,BORDA DA MATA,0.30465994962216625,MG
653,BOREBI,0.4296499656829101,SP
654,BORRAZÓPOLIS,0.6266813671444322,PR
655,BORÁ,0.5125348189415042,SP
656,BOSSOROCA,0.068762278978389,RS
657,BOTELHOS,0.032285997031172686,MG
658,BOTUCATU,0.6023473037258238,SP
659,BOTUMIRIM,0.2943100065402224,MG
660,BOTUPORÃ,0.8001039320976961,BA
661,BOTUVERÁ,0.07907318867230599,SC
662,BOZANO,0.07142857142857142,RS
663,BRAGA,0.12917485265225934,RS
664,BRAGANEY,0.42597809076682314,PR
665,BRAGANÇA,0.027289075100572848,PA
666,BRAGANÇA PAULISTA,0.5246639821516026,SP
667,BRANQUINHA,0.033796740172579096,AL
668,BRASIL NOVO,0.07431666456732586,PA
669,BRASILEIRA,0.07697382889817463,PI
670,BRASILÂNDIA,0.0942188071716063,MS
671,BRASILÂNDIA DE MINAS,0.2643352682995894,MG
672,BRASILÂNDIA DO SUL,0.888022028453419,PR
673,BRASILÂNDIA DO TOCANTINS,0.24704025256511444,TO
674,BRASILÉIA,0.144567141532496,AC
675,BRASNORTE,0.2614995787700084,MT
676,BRASÍLIA,0.2165237563869149,DF
677,BRASÍLIA DE MINAS,0.08698806304820945,MG
678,BRAZABRANTES,0.0630401626842908,GO
679,BRAZÓPOLIS,0.40064143681847336,MG
680,BRAÇO DO NORTE,0.4946913802411373,SC
681,BRAÇO DO TROMBUDO,0.0652267818574514,SC
682,BRAÚNA,0.4491465149359886,SP
683,BRAÚNAS,0.2576769025367156,MG
684,BREJETUBA,0.253416149068323,ES
685,BREJINHO,0.32978618583111635,PE
686,BREJINHO DE NAZARÉ,0.34455239417071476,TO
687,BREJO,0.46416795639593567,MA
688,BREJO ALEGRE,0.23086900129701687,SP
689,BREJO DA MADRE DE DEUS,0.43231145578514546,PE
690,BREJO DE AREIA,0.4334263251331473,MA
691,BREJO DO CRUZ,0.5325814536340853,PB
692,BREJO DO PIAUÍ,0.5567816091954023,PI
693,BREJO DOS SANTOS,0.026748971193415638,PB
694,BREJO GRANDE,0.3622848200312989,SE
695,BREJO GRANDE DO ARAGUAIA,0.023230974632843793,PA
696,BREJO SANTO,0.26157158234660927,CE
697,BREJOLÂNDIA,0.3505592841163311,BA
698,BREJÃO,0.05529058470234941,PE
699,BREJÕES,0.6041465766634523,BA
700,BREU BRANCO,0.016648291069459756,PA
701,BREVES,0.04682065217391304,PA
702,BRITÂNIA,0.05435801312089972,GO
703,BROCHIER,0.47379382158972577,RS
704,BRODOWSKI,0.3936944219886823,SP
705,BROTAS,0.45025040158745155,SP
706,BROTAS DE MACAÚBAS,0.37794567368231696,BA
707,BRUMADINHO,0.280114785104024,MG
708,BRUMADO,0.11086175942549371,BA
709,BRUNÓPOLIS,0.5383113714006833,SC
710,BRUSQUE,0.20162834322845152,SC
711,BRÁS PIRES,0.22005988023952097,MG
712,BUENO BRANDÃO,0.254490451881263,MG
713,BUENOS AIRES,0.40211145262595216,PE
714,BUENÓPOLIS,0.126780294186318,MG
715,BUERAREMA,0.06375976964212259,BA
716,BUGRE,0.16486486486486487,MG
717,BUJARI,0.13998818665091553,AC
718,BUJARU,0.07632638126600805,PA
719,BURI,0.5161224280888524,SP
720,BURITAMA,0.32908763671604596,SP
721,BURITI,0.3619507239014478,MA
722,BURITI ALEGRE,0.47210557888422316,GO
723,BURITI BRAVO,0.5229311047696698,MA
724,BURITI DE GOIÁS,0.1850949829517779,GO
725,BURITI DO TOCANTINS,0.14254170755642787,TO
726,BURITI DOS LOPES,0.2804482453553524,PI
727,BURITI DOS MONTES,0.367481662591687,PI
728,BURITICUPU,0.3262397346809855,MA
729,BURITINÓPOLIS,0.2229038854805726,GO
730,BURITIRAMA,0.3807805098127679,BA
731,BURITIRANA,0.3949713558243157,MA
732,BURITIS,0.2715213648458288,MG
733,BURITIZAL,0.37929589270746017,SP
734,BURITIZEIRO,0.3277867239219896,MG
735,BUTIÁ,0.18822640083152226,RS
736,BUÍQUE,0.5028678638434736,PE
737,BÁLSAMO,0.6895424836601307,SP
738,CAAPIRANGA,0.02004499897729597,AM
739,CAAPORÃ,0.42637337588329155,PB
740,CAARAPÓ,0.29969492614001286,MS
741,CAATIBA,0.33993174061433445,BA
742,CABACEIRAS,0.35646687697160884,PB
743,CABACEIRAS DO PARAGUAÇU,0.24187673029287485,BA
744,CABECEIRA GRANDE,0.5255117629086465,MG
745,CABECEIRAS,0.20697896749521988,GO
746,CABECEIRAS DO PIAUÍ,0.5665066849502914,PI
747,CABEDELO,0.38330306997170727,PB
748,CABIXI,0.23086574654956085,RO
749,CABO DE SANTO AGOSTINHO,0.3430378092547727,PE
750,CABO FRIO,0.4141612495485735,RJ
751,CABO VERDE,0.04052836985890123,MG
752,CABREÚVA,0.22321689208913106,SP
753,CABROBÓ,0.2792488860598345,PE
754,CABRÁLIA PAULISTA,0.3027744270205066,SP
755,CACAULÂNDIA,0.21312056737588653,RO
756,CACEQUI,0.09527381845461365,RS
757,CACHOEIRA,0.17315518176885514,BA
758,CACHOEIRA ALTA,0.6429611145768351,GO
759,CACHOEIRA DA PRATA,0.12303422756706753,MG
760,CACHOEIRA DE GOIÁS,0.26684397163120566,GO
761,CACHOEIRA DE MINAS,0.5073082607981606,MG
762,CACHOEIRA DE PAJEÚ,0.02243125904486252,MG
763,CACHOEIRA DO ARARI,0.10227075749696654,PA
764,CACHOEIRA DO PIRIÁ,0.04702495201535509,PA
765,CACHOEIRA DO SUL,0.06681952178185391,RS
766,CACHOEIRA DOS ÍNDIOS,0.13492759982448443,PB
767,CACHOEIRA DOURADA,0.3284297520661157,GO
768,CACHOEIRA GRANDE,0.33983495873968494,MA
769,CACHOEIRA PAULISTA,0.3419055932317196,SP
770,CACHOEIRAS DE MACACU,0.3369808783985659,RJ
771,CACHOEIRINHA,0.17373523806874297,PE
772,CACHOEIRO DE ITAPEMIRIM,0.04232396203091509,ES
773,CACIMBA DE AREIA,0.36906377204884666,PB
774,CACIMBA DE DENTRO,0.060966723342239494,PB
775,CACIMBAS,0.3338018271257906,PB
776,CACIMBINHAS,0.26552152317880795,AL
777,CACIQUE DOBLE,0.2131684248817752,RS
778,CACOAL,0.5736193794408933,RO
779,CACONDE,0.1730574609243225,SP
780,CACULÉ,0.6179217746643316,BA
781,CAEM,0.029090158861151228,BA
782,CAETANOS,0.719027402547279,BA
783,CAETANÓPOLIS,0.486059860598606,MG
784,CAETITÉ,0.501306153912038,BA
785,CAETÉ,0.19400247831474599,MG
786,CAETÉS,0.25678194243114516,PE
787,CAFARNAUM,0.24757536041939712,BA
788,CAFEARA,0.780970625798212,PR
789,CAFELÂNDIA,0.5324514773148721,PR
790,CAFEZAL DO SUL,0.5259502923976608,PR
791,CAIABU,0.41722639273014617,SP
792,CAIANA,0.1878367975365666,MG
793,CAIAPÔNIA,0.34950667440510735,GO
794,CAIBATÉ,0.15293296089385475,RS
795,CAIBI,0.5517738678973175,SC
796,CAICÓ,0.09118750215064864,RN
797,CAIEIRAS,0.31057150523209015,SP
798,CAIRU,0.5704516539440203,BA
799,CAIUÁ,0.12905748924520924,SP
800,CAIÇARA,0.3980516844811257,PB
801,CAIÇARA DO NORTE,0.018702181921224144,RN
802,CAIÇARA DO RIO DO VENTO,0.2074278941129988,RN
803,CAJAMAR,0.23244281373616923,SP
804,CAJAPIÓ,0.5288331726133076,MA
805,CAJARI,0.567090638249112,MA
806,CAJATI,0.19578334142450932,SP
807,CAJAZEIRAS,0.10035073381686928,PB
808,CAJAZEIRAS DO PIAUÍ,0.15583075335397317,PI
809,CAJAZEIRINHAS,0.5971524288107203,PB
810,CAJOBI,0.31254738438210766,SP
811,CAJUEIRO,0.2646014448389862,AL
812,CAJUEIRO DA PRAIA,0.26656955571740715,PI
813,CAJURI,0.52140549273021,MG
814,CAJURU,0.3557500649969668,SP
815,CALDAS,0.2645014891504751,MG
816,CALDAS BRANDÃO,0.11624045167718366,PB
817,CALDAS NOVAS,0.6655400525753242,GO
818,CALDAZINHA,0.16344647519582245,GO
819,CALDEIRÃO GRANDE,0.377915726109857,BA
820,CALDEIRÃO GRANDE DO PIAUÍ,0.47820710973724884,PI
821,CALIFÓRNIA,0.31218217996904707,PR
822,CALMON,0.13771377137713772,SC
823,CALUMBI,0.058483935742971886,PE
824,CALÇADO,0.6301342416349429,PE
825,CALÇOENE,0.07073588134626355,AP
826,CAMACHO,0.0196078431372549,MG
827,CAMACÃ,0.26139088729016785,BA
828,CAMALAÚ,0.6276628589070701,PB
829,CAMAMU,0.3952722181039453,BA
830,CAMANDUCAIA,0.1899704368772583,MG
831,CAMAPUÃ,0.11775938892425207,MS
832,CAMAQUÃ,0.15782824484884944,RS
833,CAMARAGIBE,0.28792648118014247,PE
834,CAMARGO,0.14894971355824316,RS
835,CAMAÇARI,0.1251439419874887,BA
836,CAMBARÁ,0.3016306743058616,PR
837,CAMBARÁ DO SUL,0.32314165497896213,RS
838,CAMBIRA,0.48354792560801146,PR
839,CAMBORIÚ,0.47767912967362763,SC
840,CAMBUCI,0.5763853584138282,RJ
841,CAMBUQUIRA,0.13094285256923324,MG
842,CAMBUÍ,0.14747238031469703,MG
843,CAMBÉ,0.14175111726568893,PR
844,CAMETÁ,0.030972655803082557,PA
845,CAMOCIM,0.2078420982911644,CE
846,CAMOCIM DE SÃO FÉLIX,0.03303403170380224,PE
847,CAMPANHA,0.11563833915405511,MG
848,CAMPANÁRIO,0.24160401002506265,MG
849,CAMPESTRE,0.0785901762279715,AL
850,CAMPESTRE DA SERRA,0.15447154471544716,RS
851,CAMPESTRE DE GOIÁS,0.1858603823921743,GO
852,CAMPESTRE DO MARANHÃO,0.7851679414699035,MA
853,CAMPINA DA LAGOA,0.15285252960172227,PR
854,CAMPINA DAS MISSÕES,0.5054291623578077,RS
855,CAMPINA DO MONTE ALEGRE,0.5657358016943834,SP
856,CAMPINA DO SIMÃO,0.28353658536585363,PR
857,CAMPINA GRANDE,0.24345504982820712,PB
858,CAMPINA GRANDE DO SUL,0.36914877570516363,PR
859,CAMPINA VERDE,0.23309296433443774,MG
860,CAMPINAS,0.43329476239045445,SP
861,CAMPINAS DO PIAUÍ,0.4019443513241703,PI
862,CAMPINAS DO SUL,0.19759953161592506,RS
863,CAMPINAÇU,0.7254004576659039,GO
864,CAMPINORTE,0.35044490075290896,GO
865,CAMPINÁPOLIS,0.006290407129128079,MT
866,CAMPO ALEGRE,0.6400177113057168,AL
867,CAMPO ALEGRE DE GOIÁS,0.42649783817171094,GO
868,CAMPO ALEGRE DE LOURDES,0.05223470269421098,BA
869,CAMPO ALEGRE DO FIDALGO,0.9041233657391887,PI
870,CAMPO AZUL,0.09426411738550466,MG
871,CAMPO BELO,0.14678267907729664,MG
872,CAMPO BELO DO SUL,0.41095571095571093,SC
873,CAMPO BOM,0.7503875968992249,RS
874,CAMPO BONITO,0.4825469888761028,PR
875,CAMPO DO BRITO,0.097269212179797,SE
876,CAMPO DO MEIO,0.20965406275140788,MG
877,CAMPO DO TENENTE,0.2979141104294479,PR
878,CAMPO ERÊ,0.2440793684659697,SC
879,CAMPO FLORIDO,0.362350984197394,MG
880,CAMPO FORMOSO,0.44741621748300914,BA
881,CAMPO GRANDE,0.11483243853621194,AL
882,CAMPO GRANDE DO PIAUÍ,0.24606993904395252,PI
883,CAMPO LARGO,0.24949819740816526,PR
884,CAMPO LARGO DO PIAUÍ,0.5503197576573544,PI
885,CAMPO LIMPO DE GOIÁS,0.08460667798528579,GO
886,CAMPO LIMPO PAULISTA,0.25043517322702,SP
887,CAMPO MAGRO,0.31771135215699264,PR
888,CAMPO MAIOR,0.34181219395935347,PI
889,CAMPO MOURÃO,0.14904277431353244,PR
890,CAMPO NOVO,0.17569060773480663,RS
891,CAMPO NOVO DE RONDÔNIA,0.16423889293517843,RO
892,CAMPO NOVO DO PARECIS,0.24785441009202772,MT
893,CAMPO REDONDO,0.010232744783306581,RN
894,CAMPO VERDE,0.10306330837304288,MT
895,CAMPOS ALTOS,0.4179054054054054,MG
896,CAMPOS BELOS,0.671147763217352,GO
897,CAMPOS BORGES,0.26390154968094803,RS
898,CAMPOS DE JÚLIO,0.29631379962192816,MT
899,CAMPOS DO JORDÃO,0.43410737322615855,SP
900,CAMPOS DOS GOYTACAZES,0.5021366198055366,RJ
901,CAMPOS GERAIS,0.2520848224922564,MG
902,CAMPOS LINDOS,0.3411602209944751,TO
903,CAMPOS NOVOS,0.5720762685547481,SC
904,CAMPOS NOVOS PAULISTA,0.6141505553270259,SP
905,CAMPOS SALES,0.21149387214309373,CE
906,CAMPOS VERDES,0.21898329185922502,GO
907,CAMUTANGA,0.030966143682906688,PE
908,CANA VERDE,0.4435761175367302,MG
909,CANABRAVA DO NORTE,0.0545045045045045,MT
910,CANANÉIA,0.28305681246857717,SP
911,CANAPI,0.3879430644711136,AL
912,CANARANA,0.20919553262656612,BA
913,CANAS,0.3678613627412367,SP
914,CANAVIEIRA,0.21371535932362612,PI
915,CANAVIEIRAS,0.4420012746972594,BA
916,CANAÃ,0.3717687074829932,MG
917,CANAÃ DOS CARAJÁS,0.011538461538461539,PA
918,CANDEAL,0.3325981473312748,BA
919,CANDEIAS,0.22898516036381045,BA
920,CANDEIAS DO JAMARI,0.3906308324001493,RO
921,CANDELÁRIA,0.09881880175353142,RS
922,CANDIBA,0.5499030284947038,BA
923,CANDIOTA,0.11903867818250094,RS
924,CANDÓI,0.2853185595567867,PR
925,CANELA,0.4163272431048528,RS
926,CANELINHA,0.3492962581531068,SC
927,CANGUARETAMA,0.29227331699581954,RN
928,CANGUÇU,0.10870498134882646,RS
929,CANHOBA,0.3327205882352941,SE
930,CANHOTINHO,0.16327136075949367,PE
931,CANINDÉ,0.5735759038914755,CE
932,CANINDÉ DE SÃO FRANCISCO,0.13521896462595082,SE
933,CANITAR,0.5269618588338448,SP
934,CANOAS,0.1362543677587158,RS
935,CANOINHAS,0.4448469926134365,SC
936,CANSANÇÃO,0.6784256943530341,BA
937,CANTAGALO,0.4077139287945034,MG
938,CANTANHEDE,0.8083610329838916,MA
939,CANTO DO BURITI,0.47671147233510475,PI
940,CANTÁ,0.05525869933533168,RR
941,CANUDOS,0.5524520530312782,BA
942,CANUDOS DO VALE,0.47492836676217765,RS
943,CANUTAMA,0.08974059359663472,AM
944,CANÁPOLIS,0.40906593406593406,BA
945,CAPANEMA,0.06846454190502134,PA
946,CAPARAÓ,0.18121739130434783,MG
947,CAPELA,0.2789139948200411,AL
948,CAPELA DE SANTANA,0.32817174027802215,RS
949,CAPELA DO ALTO,0.47537322205242744,SP
950,CAPELA DO ALTO ALEGRE,0.2871230798406979,BA
951,CAPELA NOVA,0.096579476861167,MG
952,CAPELINHA,0.267796839119276,MG
953,CAPETINGA,0.12060027285129604,MG
954,CAPIM,0.3168523676880223,PB
955,CAPIM BRANCO,0.5596777612889549,MG
956,CAPIM GROSSO,0.30116046418567427,BA
957,CAPINZAL,0.5577475579390921,SC
958,CAPINZAL DO NORTE,0.44622380387504945,MA
959,CAPINÓPOLIS,0.35827946295375435,MG
960,CAPISTRANO,0.8547300693676485,CE
961,CAPITÃO,0.5306919642857143,RS
962,CAPITÃO ANDRADE,0.3803633552377271,MG
963,CAPITÃO DE CAMPOS,0.239231966787753,PI
964,CAPITÃO ENÉAS,0.10298363811357074,MG
965,CAPITÃO GERVÁSIO OLIVEIRA,0.5948235294117648,PI
966,CAPITÃO LEÔNIDAS MARQUES,0.46121725926863216,PR
967,CAPITÃO POÇO,0.013347409697609532,PA
968,CAPITÓLIO,0.1887966804979253,MG
969,CAPIVARI,0.4602706972375219,SP
970,CAPIVARI DE BAIXO,0.6071332315155871,SC
971,CAPIVARI DO SUL,0.23556294142085585,RS
972,CAPIXABA,0.06009092706068393,AC
973,CAPOEIRAS,0.3257824869078066,PE
974,CAPUTIRA,0.5568958584640129,MG
975,CAPÃO ALTO,0.11750936329588015,SC
976,CAPÃO BONITO,0.7448143991353868,SP
977,CAPÃO BONITO DO SUL,0.10555555555555556,RS
978,CAPÃO DA CANOA,0.3563514048278591,RS
979,CAPÃO DO CIPÓ,0.09673971138428648,RS
980,CAPÃO DO LEÃO,0.15381968341362698,RS
981,CARACARAÍ,0.17979432704260367,RR
982,CARACOL,0.5121591746499632,MS
983,CARAGUATATUBA,0.4321481169787503,SP
984,CARAMBEÍ,0.15124521072796934,PR
985,CARANAÍBA,0.3946053946053946,MG
986,CARANDAÍ,0.17993926100894214,MG
987,CARANGOLA,0.3410229369891906,MG
988,CARAPEBUS,0.41649512831069024,RJ
989,CARAPICUÍBA,0.2223762954313239,SP
990,CARATINGA,0.6470539556438265,MG
991,CARAUARI,0.028223468006959213,AM
992,CARAVELAS,0.7742994193385508,BA
993,CARAZINHO,0.793374357748835,RS
994,CARAÁ,0.5796019900497512,RS
995,CARAÍ,0.42403598971722367,MG
996,CARAÍBAS,0.33521809369951533,BA
997,CARAÚBAS,0.4035382703413992,PB
998,CARAÚBAS DO PIAUÍ,0.19170476812540824,PI
999,CARBONITA,0.12927756653992395,MG
1000,CARDEAL DA SILVA,0.043191196698762035,BA
1001,CARDOSO,0.3974446337308348,SP
1002,CARDOSO MOREIRA,0.4526571351497167,RJ
1003,CAREAÇU,0.39829009433962265,MG
1004,CAREIRO,0.2132305716120745,AM
1005,CAREIRO DA VÁRZEA,0.26307572209211555,AM
1006,CARIACICA,0.12347467616708264,ES
1007,CARIDADE,0.5858681277158512,CE
1008,CARIDADE DO PIAUÍ,0.6145925272138865,PI
1009,CARINHANHA,0.36405376074797563,BA
1010,CARIRA,0.5854580707707222,SE
1011,CARIRI DO TOCANTINS,0.39189900052603893,TO
1012,CARIRIAÇU,0.5702684101858224,CE
1013,CARIRÉ,0.11564018645244471,CE
1014,CARIÚS,0.8366789280084078,CE
1015,CARLINDA,0.21260561772094086,MT
1016,CARLOS BARBOSA,0.41659675615212527,RS
1017,CARLOS CHAGAS,0.43025114155251143,MG
1018,CARLOS GOMES,0.11824014665444546,RS
1019,CARLÓPOLIS,0.2877607788595271,PR
1020,CARMO,0.28810941981028015,RJ
1021,CARMO DA CACHOEIRA,0.1003830194701564,MG
1022,CARMO DA MATA,0.04117079446767449,MG
1023,CARMO DE MINAS,0.36757481018311744,MG
1024,CARMO DO CAJURU,0.07476365039552382,MG
1025,CARMO DO PARANAÍBA,0.19172042132767209,MG
1026,CARMO DO RIO CLARO,0.1936196790621697,MG
1027,CARMO DO RIO VERDE,0.4883529169243455,GO
1028,CARMOLÂNDIA,0.697396199859254,TO
1029,CARMÉSIA,0.8035168195718655,MG
1030,CARMÓPOLIS,0.47798887859128825,SE
1031,CARMÓPOLIS DE MINAS,0.11348581427321584,MG
1032,CARNAUBAIS,0.06481650538616031,RN
1033,CARNAUBAL,0.08985546768475593,CE
1034,CARNAUBEIRA DA PENHA,0.38796712668630795,PE
1035,CARNAÍBA,0.525496768015322,PE
1036,CARNAÚBA DOS DANTAS,0.2663445139283684,RN
1037,CARNEIRINHO,0.4124283978475959,MG
1038,CARNEIROS,0.30478337089907337,AL
1039,CAROEBE,0.18222222222222223,RR
1040,CAROLINA,0.3512038210351886,MA
1041,CARPINA,0.0875822483550329,PE
1042,CARRANCAS,0.144367816091954,MG
1043,CARRAPATEIRA,0.6277815239379636,PB
1044,CARRASCO BONITO,0.2849382716049383,TO
1045,CARUARU,0.47489485476199833,PE
1046,CARUTAPERA,0.6359005094396164,MA
1047,CARVALHOS,0.017677782241864202,MG
1048,CARVALHÓPOLIS,0.06162211146352515,MG
1049,CASA BRANCA,0.5113934426229508,SP
1050,CASA GRANDE,0.2554054054054054,MG
1051,CASA NOVA,0.23578840155324973,BA
1052,CASCA,0.3002066503851212,RS
1053,CASCALHO RICO,0.04078549848942598,MG
1054,CASCAVEL,0.32582535892185566,CE
1055,CASEARA,0.1892319873317498,TO
1056,CASEIROS,0.20368364030335862,RS
1057,CASIMIRO DE ABREU,0.2958513445236625,RJ
1058,CASINHAS,0.8259672311716921,PE
1059,CASSERENGUE,0.25059311981020166,PB
1060,CASSILÂNDIA,0.16984559491371481,MS
1061,CASTANHAL,0.03298774740810556,PA
1062,CASTANHEIRA,0.23059988992845348,MT
1063,CASTANHEIRAS,0.23219512195121952,RO
1064,CASTELO,0.08554183813443073,ES
1065,CASTELO DO PIAUÍ,0.3785876522816436,PI
1066,CASTELÂNDIA,0.49364313897413414,GO
1067,CASTILHO,0.3030865630076584,SP
1068,CASTRO,0.18164165931156223,PR
1069,CASTRO ALVES,0.16102055279943303,BA
1070,CATAGUASES,0.4259922178988327,MG
1071,CATALÃO,0.48090229375237614,GO
1072,CATANDUVA,0.18872997293145072,SP
1073,CATANDUVAS,0.5674603174603174,PR
1074,CATARINA,0.34566008813949034,CE
1075,CATAS ALTAS,0.09474412171507607,MG
1076,CATAS ALTAS DA NORUEGA,0.5091362126245847,MG
1077,CATENDE,0.06634792203015814,PE
1078,CATIGUÁ,0.15856713426853708,SP
1079,CATINGUEIRA,0.3012134189864383,PB
1080,CATOLÂNDIA,0.22019781363872984,BA
1081,CATOLÉ DO ROCHA,0.48616996686955855,PB
1082,CATU,0.20070090308666935,BA
1083,CATUJI,0.5437152391546163,MG
1084,CATUNDA,0.4966535433070866,CE
1085,CATURAMA,0.9009165221699281,BA
1086,CATURAÍ,0.09090909090909091,GO
1087,CATURITÉ,0.2972616298251402,PB
1088,CATUTI,0.39374752671151564,MG
1089,CATUÍPE,0.29260109482606395,RS
1090,CAUCAIA,0.37863182396204387,CE
1091,CAVALCANTE,0.34986376021798365,GO
1092,CAXAMBU,0.39879931389365353,MG
1093,CAXAMBU DO SUL,0.352112676056338,SC
1094,CAXIAS,0.05234615910437332,MA
1095,CAXIAS DO SUL,0.5258029167901199,RS
1096,CAXINGÓ,0.35784615384615387,PI
1097,CAÇADOR,0.25694800204918034,SC
1098,CAÇAPAVA,0.2794044169081643,SP
1099,CAÇAPAVA DO SUL,0.15490472829922372,RS
1100,CAÇU,0.3278301886792453,GO
1101,CEARÁ-MIRIM,0.033659730722154224,RN
1102,CEDRAL,0.46291120189206625,MA
1103,CEDRO,0.35745335029686176,CE
1104,CEDRO DE SÃO JOÃO,0.20293554562858968,SE
1105,CEDRO DO ABAETÉ,0.03540903540903541,MG
1106,CELSO RAMOS,0.4052890528905289,SC
1107,CENTENÁRIO,0.12571773949833787,RS
1108,CENTENÁRIO DO SUL,0.5050521782342223,PR
1109,CENTRAL,0.23775870772337204,BA
1110,CENTRAL DE MINAS,0.01804511278195489,MG
1111,CENTRAL DO MARANHÃO,0.6928406466512702,MA
1112,CENTRALINA,0.4502339430029775,MG
1113,CENTRO DO GUILHERME,0.1417926802542187,MA
1114,CENTRO NOVO DO MARANHÃO,0.49914450147767925,MA
1115,CEREJEIRAS,0.19705847184024872,RO
1116,CERES,0.24547415814651533,GO
1117,CERQUEIRA CÉSAR,0.40299408426898464,SP
1118,CERQUILHO,0.5121283031790423,SP
1119,CERRITO,0.11737891737891738,RS
1120,CERRO AZUL,0.33997220935618344,PR
1121,CERRO BRANCO,0.3051994301994302,RS
1122,CERRO CORÁ,0.016958951628444786,RN
1123,CERRO GRANDE,0.11845549738219895,RS
1124,CERRO GRANDE DO SUL,0.2874429676651458,RS
1125,CERRO LARGO,0.07884204909284952,RS
1126,CERRO NEGRO,0.21332091290172334,SC
1127,CESÁRIO LANGE,0.47954643318501505,SP
1128,CEZARINA,0.3353247253806128,GO
1129,CHALÉ,0.47066090179122916,MG
1130,CHAPADA,0.3633440514469453,RS
1131,CHAPADA DA NATIVIDADE,0.5867672663958212,TO
1132,CHAPADA DE AREIA,0.06923682140047208,TO
1133,CHAPADA DO NORTE,0.4178124358711266,MG
